Creation Date,ASIN,Product Name,Browse Node,StoreUrl,Device Platform,Display Status
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-19T17:22:07Z,B072L58JW6,The Poppy War: A Novel,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-16T17:19:11Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/e0eeb4b3-7260-495f-b06d-cdfe32ec43e2,"""Android""","""Kindle App Notification Sent"""
2025-06-15T21:31:19Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd1?ref=kr_krb_dpd_lcp,"""Android""","""Kindle App Notification Sent"""
2025-06-14T20:08:15Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-cp,"""Android""","""Kindle App Notification Sent"""
2025-06-14T15:28:14Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd1?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-06-12T22:21:53Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-10T17:27:53Z,B0D26CZWFD,Bury Our Bones in the Midnight Soil,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-06-09T04:46:27Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/annual,"""Android""","""Kindle App Notification Sent"""
2025-06-05T17:34:43Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/7fb0e100-d12a-45f2-9b9b-5343868600ac?ref=kc-sp-cp-cp,"""Android""","""Kindle App Notification Sent"""
2025-06-05T15:43:21Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd4?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-06-01T17:52:11Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/51d241af-7211-4dd7-abfa-1e90b5f78872?ref=kc-sp-hs-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-31T02:36:26Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-29T18:07:34Z,B001NLKV7C,Cutting for Stone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-26T16:52:18Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/737c89b1-c6e3-47b7-8a4e-f76b3a0a54d0?ref=kc-sp-sb-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-24T20:06:50Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-24T17:55:43Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/b?ie=UTF8&node=21214921011&ref=bkevtUS_SR_KU_push_ku_eng_mkt_onsite_summer_2025,"""Android""","""Kindle App Notification Sent"""
2025-05-24T03:44:57Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd4?ref=kr_krb_dpd_lcp,"""Android""","""Kindle App Notification Sent"""
2025-05-23T15:43:06Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd4?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2) (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T18:19:31Z,B078X26SH3,Vengeful (Villains Book 2),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-22T00:15:21Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/annual,"""Android""","""Kindle App Notification Sent"""
2025-05-21T04:08:33Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/73d52df5-97ac-4350-899a-250433aabdb0?ref=kc-sp-pm-pr,"""Android""","""Kindle App Notification Sent"""
2025-05-20T00:09:28Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/737c89b1-c6e3-47b7-8a4e-f76b3a0a54d0?ref=kc-sp-sb-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-18T20:21:51Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/92f0437c-599b-491f-b36f-0dbde9c90d32?ref=kc-sp-sr-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-16T21:51:36Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""Android""","""Kindle App Notification Sent"""
2025-05-16T13:43:59Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd3?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T18:48:40Z,B09689S4WN,Gallant,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-15T00:16:31Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/annual,"""Android""","""Kindle App Notification Sent"""
2025-05-10T15:30:19Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd2?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-05-10T04:36:35Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""Android""","""Kindle App Notification Sent"""
2025-05-08T19:33:45Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search/?k=B072V27QMZ%7CB072V27QMZ%7CB0DFMNV4Z3%7CB003BRBCFG%7CB08LDWY46J%7CB003BFXAQ2%7CB000FC103Y%7CB075RVQB23%7CB09JPJF3PN%7CB000FCKCEM%7CB00A286Z2W%7CB000OVLKQI%7CB01M7WUYER%7CB0176M3YZW%7CB0015DYL0G%7CB002LZTI6O%7CB0011UEEQ4%7CB004G8QTQQ%7CB003L786H8%7CB0061OSFG0%7CB00GEEB6DG%7CB0CL5F4FKJ%7CB09KHL64DZ%7CB07Q2C3T7Z%7CB0BGKMB7VP%7CB0CQHM432Z%7CB08KH32L1B%7CB01INNBZHM,"""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-06T18:09:02Z,B09SKWT6SF,The Murder of Roger Ackroyd,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-05T22:16:16Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/737c89b1-c6e3-47b7-8a4e-f76b3a0a54d0?ref=kc-sp-sb-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-05-04T18:13:37Z,B0DLLGPNMQ,Gone Gone,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-05-02T15:33:03Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd3?ref=kr_krb_dpd,"""Android""","""Kindle App Notification Sent"""
2025-05-02T10:16:37Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/baeed4aa-aa8c-4a1d-a4b4-4dc4e859d1d3?ref=kc-sp-may-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-02T10:15:44Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/annual,"""Android""","""Kindle App Notification Sent"""
2025-05-02T10:13:58Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/b85caa31-7fc3-4156-9139-f1725fc84767?ref=kc-sp-bkw-cp,"""Android""","""Kindle App Notification Sent"""
2025-05-01T17:21:37Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/b?node=122265750011,"""Android""","""Kindle App Notification Sent"""
2025-04-30T21:11:05Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/9ec0e7ed-09c8-453e-9ecc-71f2ef4a2002?ref=kc-sp-rl-pr,"""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood,"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-04-27T18:04:39Z,B0DJRN4YF9,Heartwood (English Edition),"""Not Applicable""","""Not Applicable""","""Android""","""Kindle App Notification Sent"""
