created_timestamp,preferred_marketplace,country,device_family,ASIN,context,book_count_type,book_count,count_changed
2024-04-11T22:17:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2024-10-02T21:37:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-01-30T04:29:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-12-02T06:22:16Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Content stored in device,Total Books Sideloaded,2,Yes
2025-01-20T18:54:54Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,Content stored in device,Total Books In Account,81,Yes
2024-07-22T03:52:12Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,Content stored in device,Total Books In Account,85,Yes
2025-06-23T00:51:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,75,Yes
2023-10-20T21:46:10Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,Content stored in device,Total Books In Account,86,Yes
2024-11-06T14:35:36Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,Content stored in device,Total Books Sideloaded,1,Yes
2024-01-23T13:05:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-06-30T02:57:20Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Content stored in device,Total Books Downloaded,4,Yes
2023-09-07T17:59:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2025-07-30T14:04:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,73,Yes
2023-06-22T20:38:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-03-31T04:28:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-07-01T22:21:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-05-02T04:06:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-08-28T17:51:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-10-26T04:24:56Z,www.amazon.com,US,Kindle E-reader,B0BP6S1S57,Content stored in device,Total Books In Account,88,Yes
2024-01-05T02:02:24Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Content stored in device,Total Books In Account,83,Yes
2024-01-07T21:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-02-03T21:02:04Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Content stored in device,Total Books In Account,80,Yes
2023-10-05T03:59:37Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Content stored in device,Total Books Downloaded,6,Yes
2023-11-28T06:17:25Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Content stored in device,Total Books Sideloaded,2,Yes
2024-04-02T20:57:53Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,Content stored in device,Total Books Downloaded,8,Yes
2024-09-19T23:42:11Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,Content stored in device,Total Books Downloaded,7,Yes
2023-02-20T21:39:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,98,Yes
2024-08-17T18:23:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2023-03-30T03:49:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,97,Yes
2023-07-21T22:47:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-06-20T03:05:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2023-01-31T04:34:42Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,Content stored in device,Total Books Downloaded,7,Yes
2025-02-26T23:54:03Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Content stored in device,Total Books Sideloaded,1,Yes
2024-04-02T20:57:53Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,Content stored in device,Total Books In Account,87,Yes
2023-02-15T22:07:04Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,Content stored in device,Total Books Sideloaded,1,Yes
2024-04-29T03:21:10Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,Content stored in device,Total Books In Account,86,Yes
2024-06-11T02:38:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,4,Yes
2023-08-19T03:37:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-03-03T04:09:19Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,Content stored in device,Total Books In Account,79,Yes
2023-09-04T01:01:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-04-29T08:42:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-06-11T03:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-07-25T22:19:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2025-03-11T04:50:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-09-07T17:59:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-12-03T04:49:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-12-08T05:46:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2024-01-20T04:50:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2025-05-08T03:22:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,76,Yes
2024-01-10T15:34:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-12-17T05:28:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-09-01T15:57:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2024-04-15T20:36:58Z,www.amazon.com,US,Kindle E-reader,B003B4IW2U,Content stored in device,Total Books Downloaded,7,Yes
2024-11-03T14:11:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-01-05T02:02:24Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Content stored in device,Total Books Downloaded,5,Yes
2023-05-15T20:36:30Z,www.amazon.com,US,Kindle E-reader,B0C3QHMLGL,Content stored in device,Total Books In Account,95,Yes
2024-09-09T23:13:28Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,Content stored in device,Total Books Downloaded,5,Yes
2025-06-11T03:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-12-21T06:13:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,3,Yes
2025-05-06T11:32:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2024-03-10T22:27:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2024-02-11T08:15:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-08-07T07:22:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-04-30T00:31:45Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,Content stored in device,Total Books In Account,77,Yes
2023-08-19T03:37:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-03-03T04:09:19Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,Content stored in device,Total Books Downloaded,8,Yes
2025-02-18T05:21:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-12-19T04:49:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,78,Yes
2024-10-31T02:56:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2023-05-11T02:51:29Z,www.amazon.com,US,Kindle E-reader,B09GW3P1KJ,Content stored in device,Total Books Sideloaded,2,Yes
2024-01-12T19:43:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-02-06T21:39:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-01-14T05:04:17Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,Content stored in device,Total Books In Account,83,Yes
2024-01-10T04:34:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2024-02-06T22:01:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2025-07-06T18:03:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-04-10T03:08:23Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,Content stored in device,Total Books In Account,86,Yes
2024-01-25T05:13:45Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Content stored in device,Total Books Sideloaded,2,Yes
2023-02-13T19:13:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-05-05T02:37:02Z,www.amazon.com,US,Kindle E-reader,B084357H23,Content stored in device,Total Books Downloaded,6,Yes
2025-03-01T21:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-06-25T13:17:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-07-09T21:46:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2024-01-19T04:52:37Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Content stored in device,Total Books Downloaded,6,Yes
2023-10-10T03:43:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-01-16T02:16:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-06-14T02:48:55Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,Content stored in device,Total Books In Account,77,Yes
2025-01-31T23:30:00Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,Content stored in device,Total Books Downloaded,7,Yes
2023-12-30T05:52:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-03-08T06:28:24Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,Content stored in device,Total Books In Account,94,Yes
2023-12-06T21:11:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,86,Yes
2025-06-16T02:54:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-07-20T20:15:17Z,www.amazon.com,US,Kindle E-reader,RBEXH5ATPIXTSXDRPADA6TMFIDDTOR4L,Content stored in device,Total Books Downloaded,10,Yes
2024-10-01T03:15:44Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,Content stored in device,Total Books Downloaded,6,Yes
2024-05-21T21:39:29Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Content stored in device,Total Books Downloaded,5,Yes
2023-03-07T03:34:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-03-25T08:31:47Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Content stored in device,Total Books Downloaded,9,Yes
2024-02-13T21:39:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2024-07-01T02:47:10Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,Content stored in device,Total Books Downloaded,5,Yes
2024-08-01T03:51:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2024-07-22T03:52:12Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,Content stored in device,Total Books Sideloaded,3,Yes
2024-07-17T22:39:26Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,Content stored in device,Total Books In Account,86,Yes
2024-08-09T13:43:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-10-12T06:03:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-02-22T21:20:29Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,Content stored in device,Total Books Sideloaded,3,Yes
2023-06-09T08:45:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-03-09T12:13:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2025-05-22T13:47:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-01-05T18:47:13Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,Content stored in device,Total Books Sideloaded,1,Yes
2024-04-29T21:03:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-07-16T03:14:02Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Content stored in device,Total Books Sideloaded,2,Yes
2025-01-21T23:34:41Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,Content stored in device,Total Books Downloaded,11,Yes
2023-10-01T00:52:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,88,Yes
2025-06-12T21:43:30Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,Content stored in device,Total Books Downloaded,7,Yes
2024-08-16T23:44:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-02-15T06:06:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-03-10T22:27:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2024-05-04T04:03:08Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,Content stored in device,Total Books Sideloaded,4,Yes
2024-09-12T22:11:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2023-05-20T03:56:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-04-27T03:35:12Z,www.amazon.com,US,Kindle E-reader,C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,Content stored in device,Total Books Downloaded,4,Yes
2023-12-20T05:47:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2025-01-27T04:28:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2023-02-20T03:13:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,99,Yes
2024-02-14T22:47:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2023-03-31T20:59:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-02-20T04:48:40Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,Content stored in device,Total Books In Account,84,Yes
2024-01-03T21:32:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2023-06-06T08:45:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-05-07T02:42:30Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,Content stored in device,Total Books In Account,85,Yes
2025-07-20T02:50:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,77,Yes
2025-04-03T02:27:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2025-07-27T18:30:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,71,Yes
2024-02-02T06:06:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2024-11-30T18:59:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-08-11T03:54:43Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,Content stored in device,Total Books Downloaded,5,Yes
2023-07-20T03:03:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-06-30T22:46:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2023-12-21T06:13:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-01-21T03:47:53Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,Content stored in device,Total Books Sideloaded,1,Yes
2024-01-12T19:43:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2024-06-06T21:54:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2025-03-14T02:48:50Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,Content stored in device,Total Books Downloaded,8,Yes
2024-01-29T14:51:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-01-06T23:26:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-11-29T04:34:10Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Content stored in device,Total Books Sideloaded,2,Yes
2025-05-04T18:33:53Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,Content stored in device,Total Books Downloaded,8,Yes
2023-06-03T17:22:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-06-22T20:38:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-02-22T06:52:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-03-15T02:10:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-05-04T17:44:27Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,Content stored in device,Total Books Downloaded,8,Yes
2023-09-02T03:41:28Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,Content stored in device,Total Books Sideloaded,2,Yes
2025-01-21T03:47:53Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,Content stored in device,Total Books Downloaded,10,Yes
2023-04-24T16:02:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
2024-01-08T14:42:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-02-06T22:01:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2024-02-06T22:01:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2024-10-07T03:53:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2023-05-15T03:09:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,96,Yes
2025-05-24T03:44:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-08-06T07:06:16Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,Content stored in device,Total Books Sideloaded,2,Yes
2023-07-21T22:47:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2025-05-06T03:10:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-12-17T05:28:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-05-21T21:39:29Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Content stored in device,Total Books In Account,81,Yes
2023-08-26T03:44:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2023-06-21T03:51:05Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Content stored in device,Total Books Sideloaded,2,Yes
2025-02-06T21:39:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-12-17T04:47:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2025-07-21T14:22:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-04-14T21:12:54Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Content stored in device,Total Books Downloaded,4,Yes
2024-09-25T11:14:48Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Content stored in device,Total Books Sideloaded,1,Yes
2025-07-30T03:28:14Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,Content stored in device,Total Books Downloaded,5,Yes
2024-02-29T23:42:30Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,Content stored in device,Total Books Downloaded,9,Yes
2024-01-10T15:34:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-04-28T22:56:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
2024-09-25T11:14:48Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Content stored in device,Total Books In Account,83,Yes
2025-07-21T04:37:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-02-07T21:05:38Z,www.amazon.com,US,Kindle E-reader,B09LHBX5KV,Content stored in device,Total Books In Account,81,Yes
2024-03-23T00:54:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2024-11-17T04:23:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-03-28T04:06:45Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,Content stored in device,Total Books Sideloaded,1,Yes
2023-12-15T17:50:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2023-07-23T03:37:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2024-09-28T04:18:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2023-11-29T04:34:10Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Content stored in device,Total Books Downloaded,7,Yes
2025-04-07T02:34:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2023-10-20T02:35:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,87,Yes
2023-07-28T16:22:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2023-04-21T03:42:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-06-06T08:45:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-05-19T23:02:17Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,Content stored in device,Total Books Downloaded,6,Yes
2023-10-11T21:10:29Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,Content stored in device,Total Books Sideloaded,2,Yes
2024-01-23T13:05:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-07-26T04:12:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,73,Yes
2023-10-24T22:33:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-09-25T01:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,88,Yes
2024-08-27T22:05:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-05-16T02:46:12Z,www.amazon.com,US,Kindle E-reader,B081914PR7,Content stored in device,Total Books Downloaded,7,Yes
2024-08-09T03:14:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-08-11T20:35:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-06-30T02:49:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2025-04-17T03:58:14Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,Content stored in device,Total Books Downloaded,10,Yes
2023-09-26T22:30:21Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,Content stored in device,Total Books Sideloaded,2,Yes
2023-06-09T08:45:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-06-27T20:12:07Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,Content stored in device,Total Books Sideloaded,2,Yes
2023-02-07T00:06:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-11-13T04:50:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-09-04T01:01:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-01-09T05:23:21Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,Content stored in device,Total Books Downloaded,8,Yes
2025-05-06T03:10:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-04-27T22:33:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
