created_timestamp,preferred_marketplace,country,device_family,ASIN,Actions,Kindle Special Offers Status
2023-06-28T23:48:54Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,exiting lock screen,Kindle Special Offers enabled
2023-01-26T21:19:48Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,transition to screen saver,Kindle Special Offers enabled
2023-05-08T20:09:01Z,www.amazon.com,US,Kindle E-reader,B084357H23,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-20T02:27:00Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition to screen saver,Kindle Special Offers enabled
2023-06-22T22:39:10Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,exiting lock screen,Kindle Special Offers enabled
2023-05-13T04:20:46Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,exiting lock screen,Kindle Special Offers enabled
2023-06-15T20:25:17Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-05-23T21:30:10Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,exiting lock screen,Kindle Special Offers enabled
2023-04-19T21:32:20Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-04T03:10:24Z,www.amazon.com,US,Kindle E-reader,B084357H23,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-12T15:47:49Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-02-01T19:31:28Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,exiting lock screen,Kindle Special Offers enabled
2023-03-07T04:24:09Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,transition to screen saver,Kindle Special Offers enabled
2023-03-02T22:47:38Z,www.amazon.com,US,Kindle E-reader,B01HLY0Z0W,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-20T03:05:05Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-03-08T22:41:10Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition to screen saver,Kindle Special Offers enabled
2023-06-26T21:34:53Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,transition to screen saver,Kindle Special Offers enabled
2023-05-08T03:55:44Z,www.amazon.com,US,Kindle E-reader,B084357H23,exiting lock screen,Kindle Special Offers enabled
2023-03-12T20:26:58Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-07T02:55:16Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-05-12T03:09:14Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,transition to screen saver,Kindle Special Offers enabled
2023-02-15T05:40:37Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,transition to screen saver,Kindle Special Offers enabled
2023-03-29T16:14:36Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,exiting lock screen,Kindle Special Offers enabled
2023-02-18T04:03:02Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,exiting lock screen,Kindle Special Offers enabled
2023-04-04T00:41:41Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,exiting lock screen,Kindle Special Offers enabled
2023-02-21T16:56:46Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-28T03:02:41Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-01T19:47:37Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,transition to screen saver,Kindle Special Offers enabled
2023-02-18T04:50:03Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition to screen saver,Kindle Special Offers enabled
2023-03-18T04:52:14Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,exiting lock screen,Kindle Special Offers enabled
2023-06-14T23:01:56Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-13T20:38:34Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-04-01T22:16:55Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-16T04:27:15Z,www.amazon.com,US,Kindle E-reader,B09Y46DSD7,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-13T18:18:07Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition to screen saver,Kindle Special Offers enabled
2023-05-12T15:47:15Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-29T21:26:26Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,transition to screen saver,Kindle Special Offers enabled
2023-03-18T04:44:50Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,transition to screen saver,Kindle Special Offers enabled
2023-06-16T18:54:48Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-27T23:45:32Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,exiting lock screen,Kindle Special Offers enabled
2023-06-22T02:57:33Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-22T03:55:12Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,exiting lock screen,Kindle Special Offers enabled
2023-04-28T03:35:43Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-03-29T21:13:46Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,exiting lock screen,Kindle Special Offers enabled
2023-03-02T03:54:06Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-18T02:57:52Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-06T23:56:51Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-25T21:27:07Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-03-30T00:06:52Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-05-28T23:31:52Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-02-20T22:34:13Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-01-31T04:51:20Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,transition to screen saver,Kindle Special Offers enabled
2023-02-20T03:01:11Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition to screen saver,Kindle Special Offers enabled
2023-05-15T02:58:44Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-07-21T23:02:52Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-23T19:45:10Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition to screen saver,Kindle Special Offers enabled
2023-07-28T03:42:32Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,transition to screen saver,Kindle Special Offers enabled
2023-03-11T21:33:01Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-18T04:17:23Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-03-11T17:43:36Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition to screen saver,Kindle Special Offers enabled
2023-01-30T21:32:32Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-06-30T18:15:17Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-24T03:34:33Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-05-28T22:00:20Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-03-26T03:14:00Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-17T03:45:11Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,transition to screen saver,Kindle Special Offers enabled
2023-02-14T23:54:30Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,exiting lock screen,Kindle Special Offers enabled
2023-06-28T20:31:06Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-21T22:02:59Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-05T02:36:33Z,www.amazon.com,US,Kindle E-reader,B084357H23,exiting lock screen,Kindle Special Offers enabled
2023-06-27T02:52:03Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,exiting lock screen,Kindle Special Offers enabled
2023-07-04T21:57:47Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-24T21:34:10Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-09T23:05:46Z,www.amazon.com,US,Kindle E-reader,B004HW7DZ2,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-28T22:21:54Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-28T18:41:29Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-03-29T04:08:30Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,exiting lock screen,Kindle Special Offers enabled
2023-03-17T23:25:15Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-19T03:08:49Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,exiting lock screen,Kindle Special Offers enabled
2023-04-10T21:45:08Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-20T02:29:01Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition to screen saver,Kindle Special Offers enabled
2023-03-11T04:56:54Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,exiting lock screen,Kindle Special Offers enabled
2023-06-16T20:20:08Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,transition to screen saver,Kindle Special Offers enabled
2023-04-02T18:43:15Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-28T21:17:12Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,exiting lock screen,Kindle Special Offers enabled
2023-05-08T03:24:33Z,www.amazon.com,US,Kindle E-reader,B084357H23,exiting lock screen,Kindle Special Offers enabled
2023-07-06T22:16:34Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,exiting lock screen,Kindle Special Offers enabled
2023-03-08T06:25:42Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-09T04:34:49Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,transition to screen saver,Kindle Special Offers enabled
2023-07-05T20:25:03Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,exiting lock screen,Kindle Special Offers enabled
2023-07-27T19:36:04Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-24T04:36:21Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-17T23:35:23Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-04-11T01:55:30Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,transition to screen saver,Kindle Special Offers enabled
2023-04-14T21:27:22Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition to screen saver,Kindle Special Offers enabled
2023-03-25T21:27:03Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-18T04:02:52Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-12T05:29:43Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-26T20:35:08Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,exiting lock screen,Kindle Special Offers enabled
2023-02-01T04:49:27Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,exiting lock screen,Kindle Special Offers enabled
2023-07-16T21:15:29Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,exiting lock screen,Kindle Special Offers enabled
2023-04-07T04:16:06Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,transition to screen saver,Kindle Special Offers enabled
2023-01-31T22:20:28Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,exiting lock screen,Kindle Special Offers enabled
2023-04-10T23:43:47Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-05T04:29:14Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-17T20:15:59Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-12T13:23:02Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition to screen saver,Kindle Special Offers enabled
2023-04-16T18:22:59Z,www.amazon.com,US,Kindle E-reader,B000U913EI,exiting lock screen,Kindle Special Offers enabled
2023-04-07T03:54:41Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,exiting lock screen,Kindle Special Offers enabled
2023-05-15T00:13:46Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,transition to screen saver,Kindle Special Offers enabled
2023-06-16T19:51:11Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-07T03:33:08Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-18T04:17:19Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-21T04:48:03Z,www.amazon.com,US,Kindle E-reader,B0B2F5J32D,exiting lock screen,Kindle Special Offers enabled
2023-04-03T21:10:23Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,exiting lock screen,Kindle Special Offers enabled
2023-03-29T17:55:12Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,exiting lock screen,Kindle Special Offers enabled
2023-03-11T05:56:46Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-25T05:34:43Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,transition to screen saver,Kindle Special Offers enabled
2023-03-25T15:07:59Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,exiting lock screen,Kindle Special Offers enabled
2023-02-13T20:38:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-03-17T20:16:03Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-03-14T23:42:30Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,exiting lock screen,Kindle Special Offers enabled
2023-07-05T02:36:24Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-07T04:02:58Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-19T03:08:46Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-14T23:42:25Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-15T01:45:03Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,transition to screen saver,Kindle Special Offers enabled
2023-06-28T20:31:09Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,exiting lock screen,Kindle Special Offers enabled
2023-05-07T04:09:33Z,www.amazon.com,US,Kindle E-reader,B084357H23,exiting lock screen,Kindle Special Offers enabled
2023-04-13T22:40:03Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,transition to screen saver,Kindle Special Offers enabled
2023-03-24T22:26:36Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,transition to screen saver,Kindle Special Offers enabled
2023-06-15T19:24:22Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-03-14T01:21:01Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,transition to screen saver,Kindle Special Offers enabled
2023-03-29T16:14:26Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-24T22:31:21Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,transition to screen saver,Kindle Special Offers enabled
2023-01-31T04:33:52Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-19T00:29:59Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-03-29T23:50:47Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-24T03:48:39Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,exiting lock screen,Kindle Special Offers enabled
2023-02-14T01:41:39Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-13T17:06:03Z,www.amazon.com,US,Kindle E-reader,B000U913EI,exiting lock screen,Kindle Special Offers enabled
2023-03-21T04:20:24Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,exiting lock screen,Kindle Special Offers enabled
2023-02-27T21:57:12Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-27T02:51:59Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-28T04:04:18Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-07-26T20:29:04Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-16T20:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-13T01:24:22Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,transition to screen saver,Kindle Special Offers enabled
2023-04-25T03:07:24Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,exiting lock screen,Kindle Special Offers enabled
2023-05-06T19:46:51Z,www.amazon.com,US,Kindle E-reader,B084357H23,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-15T01:49:53Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-04-16T03:19:53Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-31T04:18:18Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-25T18:30:57Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-07-10T03:51:12Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,transition to screen saver,Kindle Special Offers enabled
2023-05-09T03:00:48Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-13T01:23:26Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,exiting lock screen,Kindle Special Offers enabled
2023-02-13T05:02:00Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,transition to screen saver,Kindle Special Offers enabled
2023-05-28T22:33:28Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-05-13T04:20:43Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-14T03:43:14Z,www.amazon.com,US,Kindle E-reader,B0BBCB6PFC,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-04T22:55:07Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition to screen saver,Kindle Special Offers enabled
2023-02-15T06:26:19Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-06-28T22:12:44Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,exiting lock screen,Kindle Special Offers enabled
2023-03-02T04:19:47Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-04-30T00:37:24Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-05T04:24:48Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-17T04:35:20Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,transition to screen saver,Kindle Special Offers enabled
2023-04-24T16:01:38Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,exiting lock screen,Kindle Special Offers enabled
2023-04-01T05:23:38Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,transition to screen saver,Kindle Special Offers enabled
2023-05-13T20:51:27Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,transition to screen saver,Kindle Special Offers enabled
2023-03-21T04:20:09Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-07-21T20:41:38Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-24T04:09:54Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-06-26T22:03:20Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,transition to screen saver,Kindle Special Offers enabled
2023-05-29T04:37:49Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-02-07T00:07:27Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-06-22T20:38:00Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-08T19:25:06Z,www.amazon.com,US,Kindle E-reader,B084357H23,exiting lock screen,Kindle Special Offers enabled
2023-02-22T03:05:16Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-04T03:42:43Z,www.amazon.com,US,Kindle E-reader,B084357H23,transition to screen saver,Kindle Special Offers enabled
2023-06-03T17:34:49Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-01-28T05:27:21Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-06-21T03:50:34Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-02T04:04:06Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-04-01T23:29:24Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-04-28T03:36:37Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2023-03-30T03:48:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-06-16T19:15:49Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,transition to screen saver,Kindle Special Offers enabled
2023-03-20T02:25:02Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,exiting lock screen,Kindle Special Offers enabled
2023-07-21T21:14:45Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-04-19T03:55:56Z,www.amazon.com,US,Kindle E-reader,B000U913EI,exiting lock screen,Kindle Special Offers enabled
2023-07-16T21:15:25Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-05-08T03:55:41Z,www.amazon.com,US,Kindle E-reader,B084357H23,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-30T05:06:59Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2023-04-09T19:11:23Z,www.amazon.com,US,Kindle E-reader,B004HW7DZ2,transition to screen saver,Kindle Special Offers enabled
2023-05-24T04:11:06Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2023-03-09T04:12:09Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,exiting lock screen,Kindle Special Offers enabled
2023-04-17T04:41:59Z,www.amazon.com,US,Kindle E-reader,B000U913EI,transition to screen saver,Kindle Special Offers enabled
2023-04-03T04:02:29Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,exiting lock screen,Kindle Special Offers enabled
2023-06-30T02:57:08Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,exiting lock screen,Kindle Special Offers enabled
2023-06-15T00:19:59Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-03-01T04:06:40Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,transition to screen saver,Kindle Special Offers enabled
2023-06-29T21:06:12Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,exiting lock screen,Kindle Special Offers enabled
2023-06-27T20:11:31Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,exiting lock screen,Kindle Special Offers enabled
2023-06-16T18:54:52Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,exiting lock screen,Kindle Special Offers enabled
2023-06-28T02:34:23Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,exiting lock screen,Kindle Special Offers enabled
2023-04-24T04:02:02Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,transition to screen saver,Kindle Special Offers enabled
2023-03-02T23:14:13Z,www.amazon.com,US,Kindle E-reader,B01HLY0Z0W,exiting lock screen,Kindle Special Offers enabled
2023-05-28T20:36:17Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,transition to screen saver,Kindle Special Offers enabled
2023-06-23T19:24:10Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,exiting lock screen,Kindle Special Offers enabled
2023-03-14T01:21:41Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,exiting lock screen,Kindle Special Offers enabled
