Created Timestamp,Preferred Marketplace,Country of Residence,Device Family,ASIN,Action,Annotation Type,Start Position,Total Number of Annotations,Highlights Count,Text Notes Count,On Page Note Count,Handwritten Sticky Note Count,Time on Sticky Note Window,Accessibility Screen Reader
2023-09-24T04:10:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-08T22:37:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-21T04:44:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-20T05:46:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-08T23:23:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-01T04:20:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-29T14:47:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-05T04:58:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-08T22:05:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-21T04:33:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-20T05:52:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-14T02:54:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-17T03:08:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-25T03:46:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-30T02:02:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-09T02:15:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-03T18:36:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-27T17:07:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-10T21:06:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-15T02:57:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-16T02:23:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-19T04:48:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-17T22:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-16T03:03:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-15T22:11:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-21T04:33:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-18T00:19:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-13T21:39:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-03T02:40:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-23T03:14:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-13T21:41:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-13T22:35:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-11T02:39:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-01T00:52:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-14T02:01:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-11T04:57:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-13T05:22:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-25T02:56:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-13T02:41:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-21T04:31:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-30T03:53:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-01T03:47:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-22T03:35:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-04T03:07:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-13T03:04:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-15T04:28:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-04T01:00:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-11-14T02:27:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-07-30T12:17:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-04T22:35:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-29T03:45:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-10T03:17:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-03T00:34:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-23T03:15:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-19T03:36:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-11T21:19:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-10T18:25:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-08T02:48:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-11T21:13:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-24T03:02:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-23T21:54:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-20T02:35:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-05T21:13:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-11T22:16:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-01T03:33:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-29T21:16:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-20T05:51:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-12T16:53:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-19T05:05:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-12T16:51:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-07T03:35:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-18T03:52:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-20T04:21:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-05T02:03:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-11T02:39:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-27T03:10:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-27T03:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-10T03:41:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-26T02:53:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-22T21:41:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-08T21:11:57Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,Create Annotation,Highlight,AegKAABSAAAA,0,0,0,0,0,0.0000,No
2023-12-11T17:05:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-23T04:55:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-03T21:31:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-06T05:18:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-16T02:19:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-02T20:57:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-26T01:03:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-04T04:10:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-01T04:09:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-24T03:21:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-31T21:34:38Z,www.amazon.com,US,Kindle E-reader,28C62463866C4CC99233564ED847A1A5,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-08T22:01:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-22T03:54:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-10T04:34:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-20T04:59:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-15T20:34:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-03T05:18:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-22T03:14:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-04T16:21:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-23T05:11:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-08T22:36:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-05T04:44:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-15T17:48:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-02-23T05:28:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-30T04:04:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-01T04:42:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-22T21:45:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-10-11T00:37:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-23T18:11:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-06-17T03:51:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-26T19:17:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-04T04:11:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-02T03:56:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-05-05T21:11:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-07-15T22:18:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-08-01T03:30:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-16T02:13:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-20T05:53:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-18T04:10:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-12-31T04:53:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-04-01T21:34:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-08-11T20:34:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-12T05:56:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-11-28T04:40:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2023-09-28T04:16:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-01-15T04:15:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-03-01T04:25:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-18T03:27:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-18T01:54:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-26T05:26:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARUJAADdAQAA:2507,0,0,0,0,0,0.0000,Not Applicable
2025-05-11T03:41:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-08-01T03:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-21T02:34:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-07T06:25:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-06T03:38:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-17T06:03:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-03T05:40:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T22:43:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-22T06:40:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-14T01:20:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-21T04:13:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-11T04:50:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-12T23:37:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-27T01:48:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR8JAAAyAAAA:5140,0,0,0,0,0,0.0000,Not Applicable
2025-06-11T03:10:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-15T03:17:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-22T00:25:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-08-28T03:13:00Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,Create Annotation,Highlight,AXIFAADEAAAA,0,0,0,0,0,0.0000,Not Applicable
2025-07-17T21:13:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-09T04:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AV8TAAAAAAAA:400955,0,0,0,0,0,0.0000,Not Applicable
2025-06-16T02:54:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-06T03:23:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-09-27T03:50:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-02T02:50:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-01T21:58:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-14T23:40:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AXMTAADyAAAA:402098,0,0,0,0,0,0.0000,Not Applicable
2025-03-25T21:54:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-11-23T04:05:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AV8TAAAAAAAA:400955,0,0,0,0,0,0.0000,Not Applicable
2025-04-18T01:56:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-11-03T04:26:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-14T02:49:18Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,Ab8KAAAAAAAA:89564,0,0,0,0,0,0.0000,Not Applicable
2025-01-24T21:25:20Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-06T03:29:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-13T03:26:35Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,CreateAnnotation,Highlight,AYsGAADIAQAA:67416,0,0,0,0,0,0.0000,Not Applicable
