Creation Date,Amazon Marketplace,Display Status,Device Serial Number,Device Platform,Event Description
2025-01-13T03:44:55Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2025-01-13T03:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-13T03:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-13T03:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-11T00:33:16Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-09T20:22:09Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-07T19:16:03Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-07T16:46:06Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-06T21:43:42Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2025-01-06T21:43:39Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2025-01-06T21:43:39Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2025-01-06T21:43:34Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-06T21:43:34Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2025-01-06T21:43:34Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-06T21:43:33Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T17:09:28Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:12Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2025-01-05T04:39:07Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2025-01-05T04:39:06Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:03Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:39:03Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-05T04:38:54Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2025-01-02T18:35:04Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-31T20:01:57Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-28T17:05:18Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-25T14:21:12Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-21T19:40:39Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-20T17:13:30Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:01:02Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-12-16T19:01:01Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-12-16T19:01:00Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-12-16T19:00:56Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-16T19:00:54Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-12-15T01:06:31Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-07T21:10:13Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-06T23:51:15Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-03T03:55:29Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-01T17:01:08Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-12-01T16:36:09Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-29T21:44:42Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-29T00:11:30Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-25T17:48:59Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-11-25T17:48:58Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-11-25T17:48:56Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-11-25T17:48:51Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-25T17:48:51Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-11-25T17:48:51Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-25T17:48:51Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-25T17:48:51Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-25T17:48:51Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-24T17:02:39Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-24T02:35:20Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-21T20:08:33Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:46Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-17T04:27:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-11-16T19:50:56Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-14T16:58:39Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-14T16:45:09Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-11T18:05:20Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-08T19:44:42Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-11-08T19:44:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-11-08T19:44:39Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-11-08T19:44:32Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-08T19:44:32Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-08T19:44:32Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-08T19:44:31Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-11-07T18:49:33Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification tapped"""
2024-11-07T18:48:18Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-07T18:41:25Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-06T18:25:47Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-06T17:15:21Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-11-06T17:15:20Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-11-06T17:15:18Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-11-06T17:15:16Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-06T17:15:16Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-11-06T17:15:16Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-05T18:25:31Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T17:04:04Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:56Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-11-04T03:48:54Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-11-04T03:48:53Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-11-04T03:48:49Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-04T03:48:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-11-02T20:00:45Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-31T15:44:25Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:59Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-10-29T18:49:57Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-10-29T18:49:56Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-29T18:49:54Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-10-29T18:49:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-24T22:12:10Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-23T02:22:46Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-20T21:13:38Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-17T16:26:48Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-13T16:03:09Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-11T15:30:47Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-09T16:09:10Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-09T02:48:42Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:35Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-10-07T04:14:30Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-10-07T04:14:29Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:22Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T04:14:22Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-07T00:19:44Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-06T17:57:34Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-04T01:38:53Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-03T16:42:40Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-10-02T17:36:06Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:59Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-09-30T20:47:56Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-09-30T20:47:55Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-09-30T20:47:53Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:53Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:53Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:52Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:52Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-09-30T20:47:52Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:28Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:28Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:28Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-30T20:47:28Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-09-30T20:47:28Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-26T21:39:11Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-25T15:57:13Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-24T19:57:26Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-24T18:52:15Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-09-24T18:52:12Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-09-24T18:52:12Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-09-24T18:52:11Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-09-24T18:52:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-24T02:15:23Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-22T21:59:11Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-09-22T21:59:09Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-22T21:59:08Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-09-22T18:45:21Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:26Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:21Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-21T20:59:17Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-09-21T15:41:11Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-19T17:01:14Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-19T15:41:03Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-19T02:01:35Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-18T00:28:53Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-17T15:32:23Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-16T00:25:44Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-15T20:41:01Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-15T20:14:03Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-15T15:00:40Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-09-12T16:51:53Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-09-12T16:51:49Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
