Timestamp,Activity,CampaignName,DisplayStatus
2023-03-09T03:07:27Z,ACTION_TRAY_CLEARED,,
2025-04-15T20:40:15Z,RECEIVED,kindle_recommends,displayed
2024-07-01T17:46:22Z,ACTION_TRAY_OPEN,,
2023-08-07T21:27:06Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-01-31T21:05:42Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-11-04T03:49:11Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-12-20T05:58:44Z,ACTION_TRAY_CLOSE,,
2025-05-04T19:34:06Z,RECEIVED,kindle_recommends,displayed
2024-11-06T17:15:43Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-07-16T21:09:28Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-04-11T21:11:56Z,RECEIVED,tips,displayed
2025-03-25T20:33:29Z,ACTION_TRAY_CLEARED,,
2024-04-27T03:27:43Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-07-16T22:48:52Z,RECEIVED,tips,displayed
2024-03-07T16:53:52Z,RECEIVED,special_deals,displayed
2025-04-09T01:23:00Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-05-27T03:26:41Z,ACTION_TRAY_REFRESHED,,
2023-10-05T04:16:38Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-04-12T19:29:43Z,RECEIVED,tips,displayed
2025-05-22T23:29:55Z,RECEIVED,kindle_recommends,displayed
2024-09-21T20:59:27Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-06-11T03:15:27Z,ACTION_TRAY_OPEN,,
2023-08-03T17:55:26Z,RECEIVED,special_deals,displayed
2023-04-30T21:04:31Z,ACTION_TRAY_OPEN,,
2023-03-17T18:24:30Z,RECEIVED,kindle_recommends,displayed
2023-12-12T19:40:29Z,ACTION_TRAY_CLOSE,,
2023-03-16T18:22:50Z,RECEIVED,kindle_recommends,displayed
2023-09-28T01:24:49Z,ACTION_TRAY_OPEN,,
2024-09-05T16:33:41Z,RECEIVED,kindle_recommends,displayed
2024-08-09T02:40:09Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-06-09T19:18:51Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-08T21:28:01Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-02-20T22:52:23Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-11-08T19:44:37Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-12-23T18:20:05Z,ACTION_TRAY_OPEN,,
2024-08-26T17:31:52Z,RECEIVED,kindle_recommends,displayed
2025-01-25T22:17:26Z,RECEIVED,tips,displayed
2024-07-13T23:59:56Z,ACTION_TRAY_CLEARED,,
2023-03-07T03:51:20Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-10-11T00:20:25Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-12-20T05:58:44Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-06-15T21:36:32Z,ACTION_TRAY_OPEN,,
2023-06-14T22:23:36Z,ACTION_TRAY_CLEARED,,
2023-09-29T15:55:19Z,RECEIVED,kindle_recommends,displayed
2023-10-12T17:55:49Z,RECEIVED,special_deals,displayed
2023-12-27T02:40:16Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-28T03:54:42Z,ACTION_TRAY_OPEN,,
2024-06-01T17:22:21Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-03-30T03:47:21Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-03-16T18:21:36Z,RECEIVED,kindle_recommends,displayed
2023-08-02T17:39:04Z,RECEIVED,kindle_recommends,displayed
2025-01-13T03:45:01Z,ACTION_TRAY_CLEARED,,
2023-04-30T21:04:31Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-07-31T18:38:48Z,RECEIVED,kindle_recommends,displayed
2024-09-01T17:45:03Z,RECEIVED,tips,displayed
2025-01-20T18:51:20Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-22T21:59:14Z,ACTION_TRAY_CLEARED,,
2023-04-22T20:46:04Z,RECEIVED,kindle_recommends,displayed
2025-07-14T01:43:25Z,RECEIVED,tips,displayed
2025-02-05T05:29:26Z,ACTION_TRAY_CLEARED,,
2024-07-02T19:49:23Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-02-26T21:41:28Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-07-06T18:56:20Z,ACTION_TRAY_CLEARED,,
2025-04-27T03:17:06Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-06-29T19:50:36Z,RECEIVED,special_deals,displayed
2023-08-07T21:27:06Z,ACTION_TRAY_OPEN,,
2023-05-18T19:01:10Z,RECEIVED,tips,displayed
2024-01-26T04:47:58Z,ACTION_TRAY_CLOSE,,
2025-04-27T03:17:06Z,ACTION_TRAY_OPEN,,
2025-01-24T16:53:54Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-07-27T18:32:59Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-08-07T21:27:36Z,ACTION_TRAY_CLEARED,,
2024-06-01T17:22:21Z,ACTION_TRAY_CLEARED,,
2023-07-20T18:10:13Z,RECEIVED,special_deals,displayed
2024-11-07T18:48:18Z,RECEIVED,special_deals,displayed
2023-05-15T03:09:36Z,ACTION_TRAY_CLEARED,,
2025-05-15T00:17:51Z,RECEIVED,tips,displayed
2025-04-03T17:32:05Z,RECEIVED,special_deals,displayed
2024-01-16T20:39:45Z,RECEIVED,kindle_recommends,displayed
2024-01-04T03:41:39Z,ACTION_TRAY_CLEARED,,
2024-07-17T23:30:52Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-08T21:28:32Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-14T22:23:36Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-07-10T01:01:42Z,RECEIVED,kindle_recommends,validityFailed
2023-02-15T06:01:00Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-09-10T19:10:29Z,RECEIVED,kindle_recommends,displayed
2024-02-04T03:54:19Z,ACTION_TRAY_OPEN,,
2024-01-04T03:41:39Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-11-07T18:49:33Z,RECEIVED,kindle_recommends,displayed
2025-01-20T18:51:20Z,ACTION_TRAY_OPEN,,
2023-11-27T05:47:19Z,ACTION_TRAY_OPEN,,
2024-06-01T17:22:21Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-01-23T22:27:09Z,RECEIVED,special_deals,displayed
2023-12-20T05:58:44Z,ACTION_TRAY_OPEN,,
2023-04-05T16:58:24Z,RECEIVED,tips,displayed
2024-06-01T17:22:21Z,ACTION_TRAY_CLOSE,,
2024-06-01T17:22:21Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-12-18T01:47:37Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-06T01:41:33Z,ACTION_TRAY_CLOSE,,
2023-11-12T23:35:55Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-03-19T19:18:18Z,RECEIVED,kindle_recommends,displayed
2023-05-15T03:09:36Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-02-26T21:41:28Z,ACTION_TRAY_OPEN,,
2024-12-16T19:01:22Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-11-12T23:35:55Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-11-04T05:45:24Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-02-19T21:31:51Z,ACTION_TRAY_OPEN,,
2023-02-15T19:17:37Z,RECEIVED,tips,displayed
2023-06-27T15:51:32Z,RECEIVED,tips,displayed
2023-03-31T16:15:48Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-03-30T03:47:21Z,ACTION_TRAY_OPEN,,
2025-03-25T20:33:29Z,ACTION_TRAY_OPEN,,
2025-04-27T03:17:06Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-18T16:38:15Z,RECEIVED,tips,displayed
2023-06-28T03:55:13Z,ACTION_TRAY_CLEARED,,
2024-11-25T17:49:19Z,ACTION_TRAY_CLEARED,,
2025-01-05T04:39:24Z,ACTION_TRAY_CLEARED,,
2025-02-05T05:29:26Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-07-26T00:23:38Z,RECEIVED,kindle_recommends,displayed
2024-11-08T19:45:08Z,ACTION_TRAY_CLOSE,,
2023-06-06T01:35:02Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2024-07-01T18:02:22Z,ACTION_TRAY_CLOSE,,
2023-03-25T18:14:05Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-09-25T02:19:40Z,RECEIVED,tips,displayed
2025-01-05T04:39:24Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-09-12T16:51:56Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-08-28T17:49:44Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-06-12T23:38:20Z,ACTION_TRAY_CLOSE,,
2025-01-24T16:53:54Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-08-14T23:28:39Z,RECEIVED,tips,displayed
2025-03-09T17:51:41Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-08-31T15:13:57Z,RECEIVED,tips,displayed
2023-07-23T16:07:47Z,RECEIVED,tips,displayed
2024-01-05T03:03:51Z,RECEIVED,kindle_recommends,displayed
2023-07-06T18:55:49Z,ACTION_TRAY_OPEN,,
2025-01-20T18:51:20Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-07-23T01:13:59Z,ACTION_TRAY_OPEN,,
2024-06-17T11:57:59Z,ACTION_TRAY_OPEN,,
2023-09-27T15:25:23Z,RECEIVED,kindle_recommends,displayed
2025-02-18T16:54:16Z,RECEIVED,tips,displayed
2024-09-01T18:52:58Z,ACTION_TRAY_OPEN,,
2024-07-02T19:49:23Z,ACTION_TRAY_CLEARED,,
2023-04-21T18:22:33Z,RECEIVED,tips,displayed
2024-10-29T18:50:01Z,ACTION_TRAY_CLOSE,,
2024-09-21T20:59:27Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-11-01T01:22:27Z,RECEIVED,kindle_recommends,displayed
2024-09-30T20:48:21Z,ACTION_TRAY_CLEARED,,
2024-11-04T03:49:11Z,ACTION_TRAY_CLEARED,,
2025-02-26T21:41:28Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-07-21T15:52:34Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-01-20T18:51:20Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-07-02T19:49:23Z,ACTION_TRAY_CLOSE,,
2023-12-23T03:48:07Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-02-27T23:51:25Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-12-18T01:47:37Z,ACTION_TRAY_CLOSE,,
2025-07-27T18:32:59Z,ACTION_TRAY_OPEN,,
2025-05-21T18:48:49Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-11-27T05:47:19Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-06-15T21:42:33Z,ACTION_TRAY_CLOSE,,
2024-12-16T19:01:22Z,ACTION_TRAY_CLEARED,,
2023-09-26T23:41:30Z,RECEIVED,tips,displayed
2024-11-02T20:17:45Z,RECEIVED,tips,displayed
2025-05-01T19:00:48Z,RECEIVED,kindle_recommends,displayed
2025-01-31T21:05:42Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-06-01T18:26:52Z,RECEIVED,tips,displayed
2025-03-18T02:07:51Z,RECEIVED,kindle_recommends,validityFailed
2023-09-28T18:58:46Z,RECEIVED,special_deals,displayed
2025-07-02T16:51:16Z,ACTION_TRAY_CLOSE,,
2024-06-13T02:01:59Z,ACTION_TRAY_CLOSE,,
2023-04-21T03:42:18Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-07-21T15:52:34Z,ACTION_TRAY_OPEN,,
2025-04-17T19:32:13Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-03-16T17:01:19Z,ACTION_TRAY_OPEN,,
2023-08-09T02:23:21Z,ACTION_TRAY_OPEN,,
2023-06-30T22:47:35Z,ACTION_TRAY_CLOSE,,
2024-06-17T11:58:30Z,ACTION_TRAY_CLOSE,,
2023-03-25T18:14:05Z,ACTION_TRAY_CLOSE,,
2025-03-25T20:33:29Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-30T20:48:21Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-06-26T01:24:02Z,ACTION_TRAY_CLEARED,,
2023-06-08T21:28:01Z,ACTION_TRAY_OPEN,,
2023-11-04T05:45:24Z,ACTION_TRAY_CLEARED,,
2023-02-28T19:19:22Z,ACTION_TAP,kindle_recommends,
2023-02-25T20:18:25Z,RECEIVED,kindle_recommends,displayed
2025-04-24T01:08:46Z,ACTION_TRAY_CLEARED,,
2023-06-28T03:54:42Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-10-29T18:50:01Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-10-29T18:50:01Z,ACTION_TRAY_CLEARED,,
2024-11-25T17:49:19Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-10-07T04:14:37Z,ACTION_TRAY_OPEN,,
2025-05-21T18:48:49Z,ACTION_TRAY_CLOSE,,
2023-07-16T21:09:28Z,ACTION_TRAY_OPEN,,
2025-02-11T00:22:08Z,RECEIVED,tips,displayed
2025-02-05T05:29:26Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-10-07T04:14:37Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2024-07-31T10:18:10Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-02-04T03:54:19Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-06-08T21:28:32Z,ACTION_TRAY_CLEARED,,
2025-01-05T04:39:24Z,ACTION_TRAY_CLOSE,,
2023-03-31T16:15:48Z,ACTION_TRAY_CLEARED,,
2025-01-06T21:44:01Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-03-06T19:43:16Z,ACTION_TAP,kindle_recommends,
2023-03-30T03:47:21Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-08-28T02:48:16Z,RECEIVED,kindle_recommends,displayed
2025-07-06T19:42:22Z,ACTION_TRAY_OPEN,,
2023-08-24T20:03:28Z,RECEIVED,special_deals,displayed
2023-02-20T03:01:36Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-05-29T02:43:43Z,ACTION_TAP_InAppNotification,tips#DEFAULT,
2023-07-14T15:37:10Z,RECEIVED,tips,displayed
2023-05-23T18:01:47Z,RECEIVED,kindle_recommends,displayed
2024-02-22T19:01:05Z,RECEIVED,special_deals,displayed
2024-07-20T19:49:00Z,RECEIVED,tips,displayed
2023-09-28T01:24:49Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-07-13T23:59:56Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-04-30T21:04:31Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-23T03:48:07Z,ACTION_IAN_NOTIFICATION_FILTERED_InAppNotification,kindle_recommends#DEFAULT,
2024-11-04T03:49:11Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-09-28T01:24:49Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-05-29T02:43:43Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-01-06T21:44:01Z,ACTION_TRAY_OPEN,,
2023-06-01T01:52:58Z,ACTION_TAP,kindle_recommends,
2025-01-31T21:05:42Z,ACTION_TRAY_CLEARED,,
2024-08-09T02:40:09Z,ACTION_TRAY_CLOSE,,
2023-03-30T15:13:36Z,RECEIVED,kindle_recommends,displayed
2023-08-07T21:27:06Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2024-01-26T04:47:58Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-04-10T02:44:24Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-07-17T23:30:52Z,ACTION_TRAY_OPEN,,
2025-01-31T02:46:10Z,RECEIVED,special_deals,displayed
2023-12-23T03:48:07Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-09-12T16:51:56Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-11-04T05:45:24Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-07-06T19:42:22Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-06-06T13:40:46Z,RECEIVED,kindle_recommends,validityFailed
2023-08-12T18:00:59Z,RECEIVED,kindle_recommends,displayed
2024-01-05T02:24:28Z,RECEIVED,tips,displayed
2023-09-14T22:09:57Z,RECEIVED,tips,displayed
2023-06-06T01:35:02Z,ACTION_TRAY_CLEARED,,
2024-06-17T11:57:59Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-07-23T01:13:59Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-10-07T01:15:49Z,ACTION_TRAY_CLEARED,,
2025-06-15T18:39:54Z,RECEIVED,tips,displayed
2023-06-19T21:29:36Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-03-31T16:15:48Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-07-03T15:17:57Z,ACTION_TRAY_OPEN,,
2025-04-14T22:45:05Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-10-03T17:33:40Z,RECEIVED,kindle_recommends,displayed
2023-06-28T23:56:04Z,ACTION_TRAY_CLOSE,,
2024-07-26T20:17:10Z,RECEIVED,tips,displayed
2023-07-06T18:55:49Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-02-15T06:02:01Z,ACTION_TRAY_CLOSE,,
2023-04-04T19:24:49Z,RECEIVED,kindle_recommends,displayed
2025-04-01T15:36:25Z,RECEIVED,kindle_recommends,validityFailed
2023-08-28T17:49:44Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-07-23T16:49:07Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-12-16T19:01:22Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-06-06T01:35:02Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-07-23T16:49:07Z,ACTION_TAP_InAppNotification,kindle_recommends#DEFAULT,
2023-06-04T18:17:01Z,RECEIVED,kindle_recommends,displayed
2023-02-15T06:01:00Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-03-03T20:06:36Z,RECEIVED,kindle_recommends,displayed
2025-06-26T01:24:02Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-08-28T17:49:44Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-09-22T21:16:41Z,RECEIVED,tips,displayed
2023-11-08T18:55:17Z,ACTION_TRAY_OPEN,,
2025-04-24T01:08:46Z,ACTION_TRAY_CLOSE,,
2023-03-31T18:24:33Z,RECEIVED,kindle_recommends,displayed
2025-02-03T16:04:23Z,RECEIVED,tips,displayed
2025-05-21T18:48:49Z,ACTION_TRAY_OPEN,,
2025-01-24T16:53:54Z,ACTION_TRAY_OPEN,,
2023-05-14T17:40:56Z,ACTION_TRAY_OPEN,,
2025-04-24T01:08:46Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-08-21T21:44:41Z,ACTION_TRAY_CLOSE,,
2024-10-04T02:49:56Z,RECEIVED,tips,displayed
2025-03-16T17:01:19Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-01-09T20:41:17Z,RECEIVED,special_deals,displayed
2023-02-15T06:01:00Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-01-05T04:39:24Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-10-07T04:14:37Z,ACTION_TRAY_CLEARED,,
2025-04-09T01:23:00Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-04-12T18:01:45Z,RECEIVED,tips,displayed
2024-09-22T21:59:14Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-18T01:45:28Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-10-11T00:20:25Z,ACTION_TRAY_OPEN,,
2024-11-21T20:09:06Z,RECEIVED,special_deals,displayed
2024-09-02T14:44:25Z,ACTION_TRAY_OPEN,,
2025-06-26T01:24:02Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-12-27T02:40:16Z,ACTION_TRAY_CLOSE,,
2025-02-20T18:57:10Z,ACTION_TAP,kindle_recommends,
2024-04-08T18:49:49Z,RECEIVED,tips,displayed
2023-03-25T18:14:05Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-07-27T18:32:59Z,ACTION_TRAY_CLEARED,,
2023-08-28T17:49:44Z,ACTION_TRAY_OPEN,,
2023-09-08T15:47:45Z,RECEIVED,tips,displayed
2023-07-23T16:49:07Z,ACTION_TRAY_OPEN,,
2023-09-07T18:46:06Z,RECEIVED,tips,displayed
2023-12-09T16:54:00Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-27T02:40:16Z,ACTION_TRAY_OPEN,,
2023-07-05T17:30:47Z,ACTION_TAP,tips,
2024-06-13T02:01:59Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-03-25T20:33:29Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-01-06T21:44:01Z,ACTION_TRAY_CLOSE,,
2023-07-06T19:44:21Z,RECEIVED,special_deals,displayed
2024-09-30T20:48:21Z,ACTION_TRAY_OPEN,,
2025-06-24T19:12:25Z,RECEIVED,kindle_recommends,displayed
2025-04-24T01:08:46Z,RECEIVED,daily_deals#DEFAULT,displayed_InAppNotification
2023-10-07T01:15:49Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-02-10T21:17:33Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-10-05T04:16:38Z,ACTION_TRAY_OPEN,,
2024-09-24T20:02:21Z,RECEIVED,tips,displayed
2025-01-06T21:44:01Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-05-02T19:03:56Z,RECEIVED,tips,displayed
2024-08-09T02:40:09Z,ACTION_TRAY_OPEN,,
2025-06-12T23:38:20Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-07-27T18:32:59Z,ACTION_TRAY_CLOSE,,
2024-12-16T19:01:22Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-03-09T02:49:33Z,RECEIVED,kindle_recommends,displayed
2025-07-06T19:42:22Z,ACTION_TRAY_CLEARED,,
2023-05-15T03:09:36Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-04-09T01:23:00Z,ACTION_TRAY_CLEARED,,
2023-06-14T22:23:36Z,ACTION_TRAY_OPEN,,
2024-02-04T03:54:19Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-07-06T18:55:49Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-12T16:51:56Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-07-23T01:13:59Z,ACTION_TRAY_CLOSE,,
2024-07-01T17:46:22Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-06-13T02:01:59Z,ACTION_TRAY_OPEN,,
2024-01-04T03:37:57Z,ACTION_TAP,tips,
2025-07-23T16:54:54Z,RECEIVED,kindle_recommends,displayed
2023-06-14T22:23:36Z,ACTION_TRAY_CLOSE,,
2024-11-29T00:26:55Z,RECEIVED,special_deals,displayed
2023-12-09T16:54:00Z,ACTION_TRAY_OPEN,,
2025-03-25T20:33:29Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-01-24T16:53:54Z,ACTION_TRAY_CLOSE,,
2024-07-31T10:18:10Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-08-24T15:24:20Z,RECEIVED,tips,displayed
2024-08-21T21:44:41Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-04-04T23:12:18Z,ACTION_TRAY_OPEN,,
2025-07-04T15:47:27Z,RECEIVED,kindle_recommends,displayed
2025-04-27T03:17:06Z,RECEIVED,daily_deals#DEFAULT,displayed_InAppNotification
2023-11-04T05:45:24Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-04-17T19:32:13Z,ACTION_TRAY_OPEN,,
2024-10-07T04:14:37Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-07-21T15:52:34Z,RECEIVED,tips,displayed
2023-06-06T01:35:02Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-11-08T18:55:17Z,ACTION_TRAY_CLOSE,,
2025-07-02T16:51:16Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-11-08T19:44:37Z,ACTION_TRAY_OPEN,,
2023-11-04T05:45:24Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-06-30T22:47:05Z,ACTION_TRAY_CLEARED,,
2024-06-13T02:01:59Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2024-01-26T04:47:58Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-12T19:40:03Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-05-08T22:08:12Z,RECEIVED,kindle_recommends,displayed
2023-08-09T02:23:21Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-08-17T18:25:14Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-10-23T02:38:12Z,RECEIVED,tips,displayed
2025-02-19T21:31:51Z,ACTION_TRAY_CLOSE,,
2023-08-07T21:27:06Z,ACTION_TRAY_REFRESHED,,
2025-01-06T21:44:01Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-01-26T04:47:58Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-09-05T18:44:27Z,RECEIVED,kindle_recommends,displayed
2023-04-21T03:42:18Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-01T18:52:58Z,ACTION_TRAY_CLEARED,,
2024-11-06T18:40:09Z,RECEIVED,kindle_recommends,displayed
2024-07-01T17:46:22Z,ACTION_TRAY_CLEARED,,
2023-03-25T18:14:05Z,ACTION_TRAY_OPEN,,
2023-10-07T01:15:49Z,ACTION_TRAY_CLOSE,,
2024-07-02T19:49:23Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-23T18:19:35Z,RECEIVED,kindle_recommends,displayed
2024-08-09T02:40:09Z,ACTION_TRAY_CLEARED,,
2025-05-29T02:43:43Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-10-07T01:15:19Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-03-09T17:51:41Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-06-08T20:38:46Z,RECEIVED,special_deals,displayed
2023-06-19T21:29:36Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-12-16T19:01:22Z,ACTION_TRAY_OPEN,,
2023-02-27T23:51:25Z,ACTION_TRAY_OPEN,,
2023-04-21T03:42:18Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-05-18T20:25:02Z,RECEIVED,tips,displayed
