Created Timestamp,Preferred Marketplace ID,Country of Residence,Device Family,ASIN,Widget Position,App Version,Event Page
2023-07-16T21:08:58Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-04-13T10:37:10Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285479400,HOME
2023-05-14T17:40:27Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285505000,HOME
2022-12-16T04:20:54Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2023-06-08T21:27:01Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285530600,HOME
2023-03-07T03:52:31Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285441000,HOME
2023-04-30T21:03:32Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285492200,HOME
2023-04-13T03:00:42Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285479400,HOME
2023-04-04T23:11:53Z,www.amazon.com,US,Kindle for Android,B075SPBQDV,1,1285466600,HOME
2023-07-03T15:17:31Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-02-15T06:18:30Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285428200,HOME
2023-01-02T03:38:55Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-01-12T05:36:24Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-04-05T17:02:52Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285466600,HOME
2023-02-15T06:18:29Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285428200,HOME
2023-02-05T20:50:53Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285415400,HOME
2022-12-16T04:20:44Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285389800,HOME
2023-07-04T18:29:02Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285544000,HOME
2023-03-05T04:56:16Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285441000,HOME
2022-12-16T05:10:03Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285389800,HOME
2023-06-06T01:34:33Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285530600,HOME
2023-07-04T20:46:50Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-05-02T01:04:34Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285492200,HOME
2022-12-18T22:27:44Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285389800,HOME
2023-01-25T00:55:14Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-07-04T20:46:50Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285544000,HOME
2023-02-20T19:12:15Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285428200,HOME
2022-12-25T19:31:17Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2022-12-14T17:45:01Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2023-02-15T06:18:43Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285428200,HOME
2022-12-16T05:10:33Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285389800,HOME
2023-06-08T21:28:06Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285530600,HOME
2022-12-20T19:00:38Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285389800,HOME
2023-01-19T05:31:30Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285403200,HOME
2023-02-28T19:20:50Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285441000,HOME
2023-02-05T20:51:04Z,www.amazon.com,US,Kindle for Android,B09NTK9WDQ,2,1285415400,HOME
2023-06-14T22:23:06Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285543400,HOME
2023-02-27T23:51:02Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2022-12-20T19:00:38Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285389800,HOME
2023-02-05T20:51:05Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285415400,HOME
2023-01-25T00:55:23Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-02-20T03:01:50Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285428200,HOME
2023-02-28T19:20:24Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285441000,HOME
2023-01-12T05:35:57Z,www.amazon.com,US,Kindle for Android,B09QMHZ53K,1,1285403200,HOME
2023-01-19T05:42:39Z,www.amazon.com,US,Kindle for Android,B09QMHZ53K,1,1285403200,HOME
2023-04-04T23:12:22Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285466600,HOME
2023-02-15T06:17:54Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285428200,HOME
2023-05-15T03:12:50Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285505000,HOME
2023-03-07T03:52:23Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285441000,HOME
2023-05-15T03:08:10Z,www.amazon.com,US,Kindle for Android,B09XL59MJX,3,1285505000,HOME
2022-12-20T19:00:07Z,www.amazon.com,US,Kindle for Android,B0BKPPPQNV,2,1285389800,HOME
2023-06-06T01:41:29Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285530600,HOME
2023-01-19T05:34:56Z,www.amazon.com,US,Kindle for Android,B003L77UKC,1,1285403200,HOME
2023-02-15T06:18:43Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285428200,HOME
2022-12-16T13:32:09Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285389800,HOME
2022-12-18T22:25:55Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2023-01-12T05:36:15Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-05-14T17:41:17Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285505000,HOME
2023-02-15T06:02:26Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285428200,HOME
2023-07-04T18:22:40Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285544000,HOME
2023-03-07T03:52:09Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285441000,HOME
2023-02-20T03:02:24Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285428200,HOME
2023-01-19T05:31:56Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-02-28T19:20:16Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285441000,HOME
2022-12-16T05:09:48Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285389800,HOME
2023-04-21T03:43:45Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285479400,HOME
2023-03-07T03:52:30Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285441000,HOME
2023-07-04T18:29:02Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285544000,HOME
2023-03-07T03:52:24Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285441000,HOME
2022-12-16T04:20:54Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2023-01-12T05:50:17Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-02-15T06:00:45Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285428200,HOME
2023-01-19T05:43:08Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285403200,HOME
2023-05-14T17:41:17Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285505000,HOME
2023-01-02T03:38:55Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-03-07T03:52:50Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285441000,HOME
2023-02-15T06:02:11Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285428200,HOME
2023-03-09T03:04:57Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2023-02-15T06:00:45Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285428200,HOME
2023-02-28T19:19:55Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285441000,HOME
2023-02-20T12:46:38Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285428200,HOME
2023-04-21T03:43:14Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285479400,HOME
2023-04-04T23:12:22Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285466600,HOME
2022-12-16T05:12:50Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285389800,HOME
2023-06-19T21:29:07Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285543400,HOME
2023-03-05T04:55:54Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285441000,HOME
2023-02-05T20:50:53Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285415400,HOME
2022-12-25T19:30:54Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2023-02-28T19:20:30Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285441000,HOME
2023-03-31T16:15:30Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285466600,HOME
2023-01-19T05:43:08Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285403200,HOME
2023-05-15T03:22:00Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285505000,HOME
2023-03-07T03:52:23Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2023-03-13T19:33:02Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285453800,HOME
2023-02-20T19:32:34Z,www.amazon.com,US,Kindle for Android,B07VDJBKNJ,2,1285428200,HOME
2022-12-18T22:26:11Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2023-01-03T21:32:43Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-07-23T16:50:02Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2022-12-16T05:11:48Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285389800,HOME
2023-02-28T19:21:02Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285441000,HOME
2022-12-13T03:49:17Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2023-03-07T03:51:12Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2022-12-18T22:27:47Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285389800,HOME
2023-03-07T03:52:29Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285441000,HOME
2023-04-30T21:04:06Z,www.amazon.com,US,Kindle for Android,B09RTYQW2S,2,1285492200,HOME
2023-04-21T03:42:08Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285479400,HOME
2023-05-20T03:52:18Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285517800,HOME
2022-12-14T17:44:35Z,www.amazon.com,US,Kindle for Android,B0B33PJZJT,1,1285389800,HOME
2023-02-27T23:51:15Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2022-12-16T05:10:04Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285389800,HOME
2023-03-05T04:56:06Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285441000,HOME
2022-12-16T05:10:33Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285389800,HOME
2023-01-19T05:31:55Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-03-07T03:52:49Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285441000,HOME
2023-02-15T06:18:42Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285428200,HOME
2023-06-06T01:41:39Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285530600,HOME
2023-03-09T03:07:43Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285441000,HOME
2023-04-21T03:42:08Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285479400,HOME
2022-12-18T22:27:29Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285389800,HOME
2023-01-12T05:50:17Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2022-12-16T04:20:44Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285389800,HOME
2022-12-16T05:11:07Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285389800,HOME
2023-04-21T03:41:49Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285479400,HOME
2023-03-25T18:13:42Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285466600,HOME
2023-03-05T04:55:47Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285441000,HOME
2023-06-28T23:55:35Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285544000,HOME
2023-04-04T23:11:53Z,www.amazon.com,US,Kindle for Android,B075SPBQDV,2,1285466600,HOME
2023-06-06T01:41:37Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285530600,HOME
2023-03-25T18:13:36Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285466600,HOME
2023-02-15T06:18:42Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285428200,HOME
2023-03-09T03:07:42Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285441000,HOME
2023-02-15T06:01:53Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285428200,HOME
2023-05-15T03:08:28Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285505000,HOME
2022-12-31T23:09:09Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-03-25T18:13:42Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285466600,HOME
2022-12-16T05:11:34Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285389800,HOME
2023-07-06T18:55:28Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-07-04T18:22:20Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-02-05T20:51:02Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285415400,HOME
2023-01-03T21:32:43Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-02-20T12:46:38Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285428200,HOME
2023-01-19T05:34:56Z,www.amazon.com,US,Kindle for Android,B003L77UKC,2,1285403200,HOME
2023-05-14T17:40:42Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285505000,HOME
2022-12-20T19:00:35Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285389800,HOME
2023-01-19T05:31:29Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-02-28T19:20:51Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285441000,HOME
2022-12-16T05:11:35Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285389800,HOME
2023-02-20T03:02:00Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285428200,HOME
2023-06-30T22:46:51Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-06-19T21:29:16Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285543400,HOME
2023-02-27T23:51:15Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285441000,HOME
2023-04-05T17:02:52Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285466600,HOME
2022-12-16T05:10:02Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285389800,HOME
2023-03-05T04:56:05Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285441000,HOME
2023-03-07T03:51:56Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285441000,HOME
2022-12-18T22:27:34Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285389800,HOME
2022-12-18T22:27:46Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285389800,HOME
2022-12-16T05:10:55Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285389800,HOME
2022-12-16T04:20:44Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2023-05-14T17:40:42Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285505000,HOME
2023-02-20T03:01:19Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285428200,HOME
2023-06-08T21:27:01Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285530600,HOME
2023-04-30T21:04:06Z,www.amazon.com,US,Kindle for Android,B09RTYQW2S,1,1285492200,HOME
2022-12-14T17:44:53Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2023-03-31T16:15:30Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285466600,HOME
2023-01-19T05:31:55Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285403200,HOME
2023-07-06T19:04:29Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285544000,HOME
2023-03-07T03:51:32Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285441000,HOME
2023-03-30T03:48:01Z,www.amazon.com,US,Kindle for Android,B0BWMMN631,2,1285466600,HOME
2023-04-21T03:43:14Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285479400,HOME
2022-12-16T05:11:04Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285389800,HOME
2022-12-16T05:09:50Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285389800,HOME
2023-05-02T01:24:41Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285492200,HOME
2022-12-25T19:31:03Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285389800,HOME
2023-01-12T05:36:24Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285403200,HOME
2023-10-11T00:20:41Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285620200,HOME
2023-10-07T03:39:41Z,www.amazon.com,US,Kindle for Android,B0BBC9K8C3,1,1285620200,HOME
2023-08-14T23:28:39Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285569000,HOME
2023-08-07T21:27:41Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285556200,HOME
2023-10-05T04:14:13Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-08-07T21:27:24Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285556200,HOME
2023-10-11T00:20:06Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-09T02:23:37Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285569000,HOME
2023-08-07T21:27:16Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285556200,HOME
2023-08-28T17:49:14Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285584000,HOME
2023-10-11T00:19:57Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-09T02:23:50Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285569000,HOME
2023-08-14T23:28:40Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285569000,HOME
2023-08-14T23:28:41Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285569000,HOME
2023-08-14T23:28:35Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285569000,HOME
2023-08-14T23:28:41Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285569000,HOME
2023-08-09T02:23:37Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285569000,HOME
2023-08-09T02:23:05Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285569000,HOME
2023-08-07T21:26:38Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285556200,HOME
2023-10-07T01:15:15Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-08-07T21:27:28Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285556200,HOME
2023-08-28T17:49:15Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285584000,HOME
2023-10-11T00:20:12Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285620200,HOME
2023-10-07T01:15:22Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-14T23:28:40Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285569000,HOME
2023-10-11T00:20:34Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285620200,HOME
2023-10-11T00:33:51Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285620200,HOME
2023-08-09T02:23:06Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285569000,HOME
2023-08-28T17:49:23Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285584000,HOME
2023-10-11T00:19:57Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-08-14T23:28:27Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285569000,HOME
2023-08-07T21:27:25Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285556200,HOME
2023-08-07T21:27:22Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285556200,HOME
2023-08-14T23:28:41Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285569000,HOME
2023-09-28T01:24:29Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285607400,HOME
2023-08-09T02:23:40Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285569000,HOME
2023-10-11T00:20:18Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285620200,HOME
2023-08-09T02:23:16Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285569000,HOME
2023-08-07T21:26:37Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285556200,HOME
2023-10-11T00:34:16Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285620200,HOME
2023-08-09T02:24:03Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285569000,HOME
2023-10-05T04:15:01Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-09T02:23:52Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285569000,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285620200,HOME
2023-10-11T00:33:51Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285620200,HOME
2023-10-05T04:15:01Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-08-07T21:27:11Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285556200,HOME
2023-08-14T23:28:38Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285569000,HOME
2023-08-07T21:27:41Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285556200,HOME
2023-08-28T18:18:47Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285584000,HOME
2023-08-09T02:23:52Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285569000,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-10-11T00:20:18Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285620200,HOME
2023-10-11T00:19:56Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-28T17:50:07Z,www.amazon.com,US,Kindle for Android,B093R2CP2V,1,1285584000,HOME
2023-10-11T00:21:01Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285620200,HOME
2023-10-11T00:20:12Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285620200,HOME
2023-08-14T23:28:28Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285569000,HOME
2023-10-07T03:39:41Z,www.amazon.com,US,Kindle for Android,B0BBC9K8C3,2,1285620200,HOME
2023-09-28T01:24:21Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285607400,HOME
2023-08-09T02:23:06Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285569000,HOME
2023-09-28T01:24:21Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285607400,HOME
2023-08-28T17:50:07Z,www.amazon.com,US,Kindle for Android,B093R2CP2V,2,1285584000,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285620200,HOME
2023-08-14T23:28:39Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285569000,HOME
2023-08-09T02:23:41Z,www.amazon.com,US,Kindle for Android,Not Available,6,1285569000,HOME
2023-08-07T21:27:11Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285556200,HOME
2023-10-11T00:20:25Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285620200,HOME
2023-10-11T00:20:23Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285620200,HOME
2023-08-07T21:27:18Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285556200,HOME
2023-10-05T04:14:13Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-08-07T21:26:38Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285556200,HOME
2023-08-07T21:27:38Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285556200,HOME
2023-10-11T00:20:06Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285620200,HOME
2023-10-11T00:33:48Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285620200,HOME
2023-08-14T23:28:41Z,www.amazon.com,US,Kindle for Android,Not Available,11,1285569000,HOME
2023-08-09T02:23:06Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285569000,HOME
2023-10-07T01:15:13Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-10-11T00:33:48Z,www.amazon.com,US,Kindle for Android,Not Available,13,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285620200,HOME
2023-10-11T00:34:16Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285620200,HOME
2023-10-05T04:17:08Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,5,1285620200,HOME
2023-10-07T01:15:28Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285620200,HOME
2023-10-11T00:21:01Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285620200,HOME
2023-08-07T21:27:16Z,www.amazon.com,US,Kindle for Android,Not Available,3,1285556200,HOME
2023-10-05T04:14:07Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-10-11T00:33:48Z,www.amazon.com,US,Kindle for Android,Not Available,12,1285620200,HOME
2023-09-28T01:24:21Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285607400,HOME
2023-10-11T00:20:19Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,4,1285620200,HOME
2023-10-05T04:17:08Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-10-11T00:34:17Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285620200,HOME
2023-10-07T01:15:22Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285620200,HOME
2023-09-28T01:24:20Z,www.amazon.com,US,Kindle for Android,Not Available,1,1285607400,HOME
2023-08-09T02:23:55Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285569000,HOME
2023-08-14T23:28:40Z,www.amazon.com,US,Kindle for Android,Not Available,7,1285569000,HOME
2023-10-11T00:34:16Z,www.amazon.com,US,Kindle for Android,Not Available,10,1285620200,HOME
2023-10-11T00:33:51Z,www.amazon.com,US,Kindle for Android,Not Available,8,1285620200,HOME
2023-08-07T21:27:26Z,www.amazon.com,US,Kindle for Android,Not Available,9,1285556200,HOME
2023-08-09T02:23:31Z,www.amazon.com,US,Kindle for Android,Not Available,2,1285569000,HOME
