created_timestamp,country,preferred_marketplace,device_family,active_ASIN,books_series_count,max_books_series_size,books_series_grouping_setting
2023-09-28T04:47:27Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-10-03T02:42:24Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-07-23T01:16:24Z,US,www.amazon.com,Kindle for Android,B0C7729CF8,3,1,seriesGroupingDisabled
2023-11-08T20:21:41Z,US,www.amazon.com,Kindle for Android,B07CWDMQ45,2,1,seriesGroupingDisabled
2024-01-16T02:16:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-03T02:54:38Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-09-22T12:47:55Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-06-17T18:15:53Z,US,www.amazon.com,Kindle for Android,096E674F00DC4192A0B7E99C3AB4A388,3,1,seriesGroupingDisabled
2023-12-27T02:39:47Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-14T23:09:35Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-25T23:38:41Z,US,www.amazon.com,Kindle for Android,B0C7729CF8,3,1,seriesGroupingDisabled
2024-01-06T19:47:22Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-22T04:09:22Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-08-07T22:26:12Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-07-02T19:48:54Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-27T02:40:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T18:15:57Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-01-06T19:41:16Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-22T03:26:52Z,US,www.amazon.com,Kindle for Android,B0BR511292,4,1,seriesGroupingDisabled
2024-06-15T23:32:25Z,US,www.amazon.com,Kindle for Android,096E674F00DC4192A0B7E99C3AB4A388,3,1,seriesGroupingDisabled
2023-12-18T01:52:40Z,US,www.amazon.com,Kindle for Android,B08FGV64B1,3,1,seriesGroupingDisabled
2023-11-01T15:30:22Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-01-08T03:49:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-09T05:35:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-20T22:53:04Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-10-26T04:31:43Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-07-17T23:30:24Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-30T15:52:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T19:43:25Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-27T03:46:39Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-01-08T18:50:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-25T00:16:10Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-03T02:00:01Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-22T17:59:51Z,US,www.amazon.com,Kindle for Android,B09YRR8DB6,4,1,seriesGroupingDisabled
2023-12-27T00:54:36Z,US,www.amazon.com,Kindle for Android,B09Q2F1X14,3,1,seriesGroupingDisabled
2023-11-22T17:50:46Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-03-14T19:38:26Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-26T04:53:56Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-01T01:33:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-23T18:18:51Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-21T16:03:46Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-31T10:17:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-27T04:07:15Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-10-12T16:37:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-22T06:08:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T19:05:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-11T04:29:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-13T20:40:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-31T03:34:35Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-02T22:20:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-20T05:57:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T18:48:30Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2023-12-09T16:53:48Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-12-17T04:43:27Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-28T06:13:02Z,US,www.amazon.com,Kindle for Android,B0BR511292,3,1,seriesGroupingDisabled
2024-01-10T05:01:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-24T14:00:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-10-30T18:04:13Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-11-10T01:52:18Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-07-08T03:12:48Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-16T03:34:28Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-10-03T00:25:26Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-05-05T18:17:40Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-17T23:30:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-09-15T19:53:16Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2023-08-06T07:06:36Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-01-03T18:50:35Z,US,www.amazon.com,Kindle for Android,B0B7R4Q5DJ,3,1,seriesGroupingDisabled
2024-04-01T03:27:36Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-12-12T19:42:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-08T15:17:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-26T04:47:48Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-29T04:39:45Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-06-17T11:58:03Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-01T00:02:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-02T02:13:56Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-05-10T19:40:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-09T23:41:40Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-21T22:53:00Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-12-27T00:57:35Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-14T00:00:24Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-09-02T18:04:48Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-03-12T08:00:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-01T02:25:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-18T17:28:43Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-20T16:49:35Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-27T00:54:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-01T23:07:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-30T06:05:32Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-09-25T12:52:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-30T17:31:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-08T20:22:04Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-11-28T06:13:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-17T06:28:05Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-01T23:21:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-15T00:20:12Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-03-14T18:33:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-01T18:43:43Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-09T09:54:31Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-21T04:36:05Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-07-25T23:20:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-17T23:15:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-17T18:17:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-08T20:28:08Z,US,www.amazon.com,Kindle for Android,C36A14E8EC2F4079AD3377ED35C616AE,3,1,seriesGroupingDisabled
2024-07-18T18:31:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-10-11T00:19:56Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-08-28T17:50:08Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2023-12-20T06:47:12Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-13T03:02:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-09-17T20:05:56Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-05-15T05:39:16Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-10-10T03:43:01Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2023-09-28T04:06:02Z,US,www.amazon.com,Kindle for Android,B0BQLKNTYR,2,1,seriesGroupingDisabled
2024-05-03T19:08:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-12T04:25:05Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-04T02:04:16Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-30T02:02:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-06T18:37:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-15T20:07:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-25T15:14:03Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-16T03:21:12Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T19:39:58Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-07-17T11:41:55Z,US,www.amazon.com,Kindle for Android,28C62463866C4CC99233564ED847A1A5,3,1,seriesGroupingDisabled
2024-05-04T17:36:09Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-18T16:23:12Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-29T04:52:29Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-26T22:46:01Z,US,www.amazon.com,Kindle for Android,B0C7729CF8,3,1,seriesGroupingDisabled
2024-01-26T04:49:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-16T20:01:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-17T11:44:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-04T17:36:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-23T01:13:16Z,US,www.amazon.com,Kindle for Android,28C62463866C4CC99233564ED847A1A5,3,1,seriesGroupingDisabled
2023-09-03T08:14:54Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-01-15T01:59:02Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-28T06:12:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-25T03:04:58Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-03-28T03:51:30Z,US,www.amazon.com,Kindle for Android,B0BTZRQHJM,3,1,seriesGroupingDisabled
2023-11-16T04:18:55Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-01-18T18:03:09Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-24T06:19:02Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-04-10T01:36:58Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-12-15T02:12:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-10-11T00:20:07Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-06-08T15:18:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-11T04:57:19Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-02T21:15:04Z,US,www.amazon.com,Kindle for Android,C36A14E8EC2F4079AD3377ED35C616AE,3,1,seriesGroupingDisabled
2023-09-28T03:54:29Z,US,www.amazon.com,Kindle for Android,B0BQLKNTYR,2,1,seriesGroupingDisabled
2023-12-13T02:54:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-17T23:30:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-31T16:32:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-31T04:54:48Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T19:43:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-30T00:11:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-28T03:51:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-06T03:48:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-12T23:39:18Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-12-08T16:52:06Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-06-10T06:09:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-26T04:47:43Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-28T17:49:14Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-01-08T03:51:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T19:39:50Z,US,www.amazon.com,Kindle for Android,B0C5LRCM2F,4,1,seriesGroupingDisabled
2023-09-28T03:58:22Z,US,www.amazon.com,Kindle for Android,B0BQLKNTYR,2,1,seriesGroupingDisabled
2024-03-02T02:05:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-07T18:42:12Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-07-26T20:17:10Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-05T18:27:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-05T02:11:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-10T05:02:06Z,US,www.amazon.com,Kindle for Android,B09S3WWY98,3,1,seriesGroupingDisabled
2024-07-25T23:41:43Z,US,www.amazon.com,Kindle for Android,B0C7729CF8,3,1,seriesGroupingDisabled
2024-07-12T19:15:45Z,US,www.amazon.com,Kindle for Android,2C4B5A07F41247DAAF830F1590836876,3,1,seriesGroupingDisabled
2023-12-05T00:58:23Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-06-15T13:57:22Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-17T04:43:25Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-17T13:02:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-11T17:13:18Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-16T22:42:51Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-10T15:04:04Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-14T19:36:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-06T23:03:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-15T03:44:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-13T06:23:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-27T02:57:56Z,US,www.amazon.com,Kindle for Android,B09Y467GZY,3,1,seriesGroupingDisabled
2024-02-04T03:54:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-08T04:02:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-12T19:43:46Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-20T05:48:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-07T19:14:36Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-28T05:07:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-11T08:18:56Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-14T13:29:37Z,US,www.amazon.com,Kindle for Android,B0BR511292,4,1,seriesGroupingDisabled
2023-11-08T19:05:35Z,US,www.amazon.com,Kindle for Android,B07CWDMQ45,2,1,seriesGroupingDisabled
2024-07-14T00:00:18Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-14T02:55:40Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-01-01T02:22:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T19:05:24Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2023-12-31T05:06:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-23T03:35:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-12T17:48:26Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-26T19:51:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-15T05:55:22Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-12-31T05:08:09Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-08T00:54:50Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-21T16:03:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-15T21:04:39Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-07-02T16:02:43Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-09T18:29:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-10-07T01:15:47Z,US,www.amazon.com,Kindle for Android,B0BBC9K8C3,1,1,seriesGroupingDisabled
2023-11-14T13:26:11Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-07-23T03:17:48Z,US,www.amazon.com,Kindle for Android,B0C7729CF8,3,1,seriesGroupingDisabled
2023-12-20T05:54:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-25T23:19:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-01T18:43:37Z,US,www.amazon.com,Kindle for Android,B09X34KMRM,3,1,seriesGroupingDisabled
2023-08-22T17:43:59Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2023-08-09T19:16:29Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-07-31T14:29:54Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-26T04:47:30Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-11-13T22:12:47Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2023-10-26T04:31:54Z,US,www.amazon.com,Kindle for Android,Not Available,2,1,seriesGroupingDisabled
2024-04-02T19:00:47Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-10-11T21:20:22Z,US,www.amazon.com,Kindle for Android,Not Available,1,1,seriesGroupingDisabled
2024-04-06T14:58:49Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-11-27T05:47:01Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-05-05T21:11:18Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2024-01-29T14:52:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-12T03:25:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-02-17T21:37:17Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-05-30T23:06:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T18:51:53Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2024-04-15T20:45:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-02T22:19:26Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T18:46:32Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2024-07-08T22:00:31Z,US,www.amazon.com,Kindle for Android,C36A14E8EC2F4079AD3377ED35C616AE,3,1,seriesGroupingDisabled
2024-01-04T03:37:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-14T23:59:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-29T04:51:23Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-02T19:01:02Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-02-08T20:15:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-29T14:51:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-12-19T05:02:32Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2023-08-09T02:24:42Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-06-15T21:36:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-05T00:03:29Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2023-09-01T22:53:41Z,US,www.amazon.com,Kindle for Android,Not Available,0,0,seriesGroupingDisabled
2024-03-28T04:51:32Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-04-27T03:24:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-07-24T21:42:09Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-01-26T04:53:51Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-05-05T18:30:01Z,US,www.amazon.com,Kindle for Android,B0CDKLBD2W,3,1,seriesGroupingDisabled
2024-01-26T04:50:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-08T14:59:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-06-17T18:17:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-03-17T17:07:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
