created_timestamp,preferred_marketplace,country,device_family,ASIN,device_active_time_in_ms
2023-05-24T04:22:58Z,www.amazon.com,US,Kindle E-reader,Not Available,711747
2023-06-24T02:51:05Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,1584995
2023-05-29T17:19:15Z,www.amazon.com,US,Kindle E-reader,Not Available,4793050
2023-04-10T04:01:08Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,4226483
2023-05-12T03:09:13Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,1797289
2023-03-31T21:15:36Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,1045802
2023-02-16T06:18:34Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,5255605
2023-06-27T03:46:26Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,3267106
2023-02-27T04:46:12Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,4289023
2023-02-14T01:51:39Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,600387
2023-05-24T21:57:52Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,1422349
2023-05-28T20:36:17Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,600328
2023-06-26T03:34:22Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,1803300
2023-06-15T20:23:25Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,3546882
2023-06-16T20:20:08Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,1736658
2023-04-01T23:27:20Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,4224613
2023-06-20T03:20:55Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,956894
2023-03-10T22:45:52Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,1389025
2023-02-13T20:38:38Z,www.amazon.com,US,Kindle E-reader,Not Available,8014
2023-01-31T04:51:19Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,1046882
2023-04-16T03:37:36Z,www.amazon.com,US,Kindle E-reader,B000U913EI,1065848
2023-05-02T23:58:08Z,www.amazon.com,US,Kindle E-reader,B084357H23,2246849
2023-05-05T03:31:31Z,www.amazon.com,US,Kindle E-reader,B084357H23,3320021
2023-07-14T03:15:56Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,1605981
2023-01-30T21:32:32Z,www.amazon.com,US,Kindle E-reader,Not Available,124342
2023-03-13T05:45:58Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,6904967
2023-04-01T05:23:38Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,1698884
2023-02-15T00:28:30Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,2049053
2023-06-28T23:23:22Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,4240979
2023-05-03T03:32:52Z,www.amazon.com,US,Kindle E-reader,B084357H23,4296913
2023-03-04T04:52:59Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,5335795
2023-05-28T04:41:23Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2228325
2023-05-18T04:06:01Z,www.amazon.com,US,Kindle E-reader,Not Available,1262438
2023-04-24T22:43:29Z,www.amazon.com,US,Kindle E-reader,Not Available,610855
2023-06-23T03:55:04Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,1734247
2023-03-14T23:15:58Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,4030032
2023-05-13T20:51:27Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,2942586
2023-07-04T22:28:29Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,1843430
2023-05-13T04:01:55Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,4186434
2023-02-01T05:35:40Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,2775994
2023-06-29T21:26:26Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,1221898
2023-04-23T05:10:11Z,www.amazon.com,US,Kindle E-reader,B000U913EI,1397908
2023-01-28T05:16:46Z,www.amazon.com,US,Kindle E-reader,Not Available,2998952
2023-05-02T03:27:18Z,www.amazon.com,US,Kindle E-reader,B084357H23,7756075
2023-03-12T21:04:34Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,2255324
2023-04-11T03:08:14Z,www.amazon.com,US,Kindle E-reader,Not Available,4130766
2023-03-08T06:55:12Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,1772128
2023-07-03T03:46:16Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,1364656
2023-04-28T04:05:09Z,www.amazon.com,US,Kindle E-reader,B0B6Z4SVTH,1567175
2023-07-23T04:08:34Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,2203300
2023-05-04T03:42:43Z,www.amazon.com,US,Kindle E-reader,B084357H23,1940815
2023-04-08T04:51:29Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,1731683
2023-07-19T03:35:33Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,1607144
2023-02-20T02:29:49Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,45848
2023-04-12T04:02:32Z,www.amazon.com,US,Kindle E-reader,B000U913EI,975445
2023-05-26T04:05:32Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2310744
2023-05-14T22:43:36Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,3324881
2023-05-26T20:29:37Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,1988095
2023-05-28T22:00:20Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2591581
2023-03-14T04:57:40Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,858760
2023-01-31T22:58:35Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,2291760
2023-02-21T22:38:07Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,2108667
2023-04-11T04:07:50Z,www.amazon.com,US,Kindle E-reader,B000U913EI,2702732
2023-07-06T21:46:35Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,1791803
2023-02-20T02:29:00Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,117452
2023-07-20T02:56:00Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,1802204
2023-04-03T21:31:41Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,1281287
2023-07-26T21:00:17Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,1872459
2023-04-04T02:05:30Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,5031577
2023-07-17T04:23:13Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,2552137
2023-01-26T21:19:48Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,1266365
2023-05-02T23:11:47Z,www.amazon.com,US,Kindle E-reader,B084357H23,1117867
2023-03-14T06:16:58Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,1911837
2023-01-18T20:40:15Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,11747
2023-03-14T04:24:48Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,6130332
2023-06-16T19:15:48Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,1260910
2023-03-03T05:00:35Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,4153286
2023-04-05T04:44:07Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,952687
2023-07-28T18:51:37Z,www.amazon.com,US,Kindle E-reader,Not Available,600487
2023-04-13T18:46:09Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,1675991
2023-07-21T03:36:07Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,1221567
2023-04-12T01:34:07Z,www.amazon.com,US,Kindle E-reader,B000U913EI,3939417
2023-03-10T05:31:27Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,1706350
2023-05-16T04:40:05Z,www.amazon.com,US,Kindle E-reader,Not Available,769955
2023-06-28T04:10:23Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,5772314
2023-05-18T04:29:52Z,www.amazon.com,US,Kindle E-reader,B08D4QJRY2,752674
2023-07-12T03:39:30Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,2284824
2023-05-03T01:27:27Z,www.amazon.com,US,Kindle E-reader,B084357H23,1991779
2023-02-14T06:03:09Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,6455786
2023-06-15T20:46:56Z,www.amazon.com,US,Kindle E-reader,Not Available,1302565
2023-05-23T23:21:06Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,700795
2023-05-21T17:32:02Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2169050
2023-06-29T03:51:24Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,3986828
2023-05-12T21:47:47Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,346322
2023-03-29T18:11:43Z,www.amazon.com,US,Kindle E-reader,B0B3989NDF,993816
2023-04-02T18:47:24Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,248938
2023-07-06T22:29:17Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,766129
2023-03-09T04:58:28Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,2785236
2023-06-27T23:58:16Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,768500
2023-05-13T04:52:35Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,1912215
2023-03-29T21:14:15Z,www.amazon.com,US,Kindle E-reader,Not Available,35506
2023-05-13T02:19:53Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,2476845
2023-04-09T04:19:27Z,www.amazon.com,US,Kindle E-reader,B004HW7DZ2,1221772
2023-04-01T20:09:09Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,1533682
2023-07-04T22:55:06Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,1072038
2023-05-28T22:41:26Z,www.amazon.com,US,Kindle E-reader,Not Available,481527
2023-02-20T03:01:11Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,950486
2023-03-21T05:14:32Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,3263130
2023-04-12T13:23:01Z,www.amazon.com,US,Kindle E-reader,B000U913EI,11207
2023-02-02T04:19:42Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,3461308
2023-01-27T21:03:56Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,2091241
2023-02-21T05:58:42Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,2993139
2023-07-26T04:06:42Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,3514114
2023-03-17T23:35:23Z,www.amazon.com,US,Kindle E-reader,Not Available,607914
2023-02-05T17:34:53Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,1514060
2023-07-29T02:05:57Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,2677633
2023-02-22T06:52:41Z,www.amazon.com,US,Kindle E-reader,Not Available,11442530
2023-05-08T20:05:59Z,www.amazon.com,US,Kindle E-reader,B084357H23,2458703
2023-06-30T21:44:28Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,4971161
2023-05-29T00:04:17Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,1606598
2023-03-09T23:52:39Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,2648954
2023-01-13T04:54:05Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,1156646
2023-05-22T03:24:26Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2450479
2023-04-13T17:16:33Z,www.amazon.com,US,Kindle E-reader,Not Available,635226
2023-04-03T04:43:45Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,2479672
2023-04-02T23:00:19Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,1285914
2023-01-27T22:20:08Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,199254
2023-05-20T05:24:53Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,2447639
2024-04-22T21:58:39Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,1038567
2023-10-01T01:54:31Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,1298426
2024-05-27T18:31:00Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,5326506
2024-04-10T03:58:15Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,1207847
2024-04-11T04:25:21Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,562814
2024-07-18T03:56:36Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1524516
2024-07-02T04:50:41Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,6672175
2024-02-28T22:04:48Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,1954719
2024-05-23T21:30:10Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,784040
2023-12-30T05:45:21Z,www.amazon.com,US,Kindle E-reader,B003XT60E0,1348221
2024-02-04T01:05:08Z,www.amazon.com,US,Kindle E-reader,Not Available,2336882
2024-05-27T21:35:32Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,708583
2024-02-14T21:37:59Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1280870
2024-02-12T18:53:51Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,2805488
2024-02-20T05:11:47Z,www.amazon.com,US,Kindle E-reader,B0CLQVQSVL,1445554
2024-05-07T21:13:29Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,1764010
2024-07-27T17:29:43Z,www.amazon.com,US,Kindle E-reader,Not Available,1662820
2024-05-16T03:01:47Z,www.amazon.com,US,Kindle E-reader,B081914PR7,972527
2024-01-21T06:25:54Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,1110427
2024-05-28T01:20:24Z,www.amazon.com,US,Kindle E-reader,Not Available,2082066
2023-09-25T02:06:38Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,3312907
2024-06-04T23:17:45Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,1509798
2024-03-05T05:54:30Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,2339520
2023-11-06T04:42:02Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,2032971
2024-03-16T03:36:48Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1594263
2024-01-03T21:55:38Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,1444855
2024-04-08T05:50:31Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,1056025
2024-02-09T04:51:39Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,745394
2024-01-27T15:41:25Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,1509208
2024-04-03T00:44:31Z,www.amazon.com,US,Kindle E-reader,Not Available,709288
2023-08-25T03:08:15Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,2336611
2024-07-26T08:01:27Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,600517
2024-06-30T22:17:07Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,469668
2024-03-29T00:15:26Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,2049614
2024-01-12T20:49:48Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,1457522
2024-02-02T04:56:43Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,2519414
2023-12-14T02:55:14Z,www.amazon.com,US,Kindle E-reader,B0BR511292,48050
2024-01-02T22:52:22Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,1056638
2024-05-08T23:15:59Z,www.amazon.com,US,Kindle E-reader,Not Available,2416409
2024-05-30T03:37:23Z,www.amazon.com,US,Kindle E-reader,Not Available,616338
2024-07-01T03:20:27Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,2013503
2023-11-22T22:55:34Z,www.amazon.com,US,Kindle E-reader,B09YRR8DB6,1035363
2024-02-29T04:43:00Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,2839192
2024-02-08T05:51:05Z,www.amazon.com,US,Kindle E-reader,B09LHBX5KV,613311
2024-03-01T00:13:09Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,1880743
2024-07-31T21:51:28Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,1036946
2023-12-09T05:22:32Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,3289629
2024-01-16T02:17:01Z,www.amazon.com,US,Kindle E-reader,Not Available,7664004
2023-08-27T04:00:28Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,3005740
2024-04-29T21:13:23Z,www.amazon.com,US,Kindle E-reader,Not Available,656537
2023-12-15T17:37:33Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,22810
2024-07-28T03:46:50Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,1193595
2024-04-05T04:51:07Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,4350154
2024-03-31T03:52:02Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,1888464
2023-08-10T21:56:05Z,www.amazon.com,US,Kindle E-reader,Not Available,34366
2024-01-06T06:14:20Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,2184724
2024-01-30T05:03:50Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,4021621
2024-07-08T22:22:39Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,2524253
2023-09-07T19:33:22Z,www.amazon.com,US,Kindle E-reader,Not Available,609092
2024-01-18T05:16:39Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,4847523
2023-11-09T05:01:03Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,1554163
2023-08-03T20:45:42Z,www.amazon.com,US,Kindle E-reader,Not Available,527091
2024-06-15T21:57:37Z,www.amazon.com,US,Kindle E-reader,Not Available,670144
2024-05-29T04:15:42Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,2592055
2023-10-21T05:03:09Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,2791734
2024-07-09T03:22:29Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,2313865
2024-03-10T01:00:59Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,755812
2024-03-19T21:34:52Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,856725
2023-12-11T05:19:19Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,2744630
2024-01-09T05:20:53Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,2917030
2023-10-22T05:04:17Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,4591632
2023-10-11T21:38:54Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,1752716
2023-10-16T04:32:55Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,915441
2024-03-15T16:23:34Z,www.amazon.com,US,Kindle E-reader,Not Available,8674
2023-12-01T21:29:35Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,101077
2024-04-04T23:48:23Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,1290766
2024-06-13T03:29:07Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,3452641
2024-04-02T21:24:54Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,1630595
2023-12-27T03:21:52Z,www.amazon.com,US,Kindle E-reader,Not Available,768312
2023-10-28T04:23:22Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,2767114
2023-12-15T17:51:29Z,www.amazon.com,US,Kindle E-reader,Not Available,259304
2024-04-09T03:55:52Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,1142185
2024-06-30T04:19:52Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,853696
2024-04-14T22:01:03Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,1409671
2024-05-27T19:57:33Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,1024435
2024-07-18T00:19:58Z,www.amazon.com,US,Kindle E-reader,Not Available,24508
2023-08-31T21:34:19Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,1551219
2023-12-17T05:49:32Z,www.amazon.com,US,Kindle E-reader,B08FGV64B1,881639
2023-08-18T00:57:01Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,2078086
2023-08-23T04:07:58Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,3520237
2024-05-06T05:44:30Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,2881061
2023-11-01T21:18:00Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,2056034
2024-06-20T04:45:24Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,2179652
2023-11-27T22:26:55Z,www.amazon.com,US,Kindle E-reader,B0BR511292,2192751
2023-08-10T04:13:13Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,1076128
2024-05-30T04:09:35Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1370937
2023-09-09T14:31:00Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,321645
2024-06-29T03:58:45Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,9410
2023-09-30T04:19:03Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,5314933
2023-10-23T03:40:35Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,1409185
2024-05-10T21:47:15Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,1159789
2024-03-23T16:29:37Z,www.amazon.com,US,Kindle E-reader,Not Available,1259624
2024-02-11T21:31:41Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,1263003
2024-04-30T03:37:50Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,1054993
2024-01-21T12:00:17Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,600534
2024-08-01T23:46:04Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,600475
2024-06-30T02:44:53Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,10348
2024-01-31T05:38:26Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,1042158
2023-11-15T04:55:02Z,www.amazon.com,US,Kindle E-reader,B0BR511292,3467837
2024-03-23T13:14:40Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,436284
2024-07-02T06:08:55Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,980866
2024-03-28T21:34:39Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,1648098
2024-01-06T17:36:14Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,1088407
2023-11-16T03:36:38Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,1514058
2024-06-29T04:49:54Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,1557786
2024-07-13T19:41:43Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,1396895
2024-06-25T04:35:42Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,543424
2024-01-17T22:58:41Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,1314420
2023-10-12T22:45:39Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,857961
2023-09-28T04:40:52Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,1955216
2024-01-03T05:25:32Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,5015326
2024-03-30T01:05:53Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,3034897
2023-09-02T04:20:28Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,2597385
2024-02-22T03:59:12Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,670707
2024-04-08T07:00:59Z,www.amazon.com,US,Kindle E-reader,Not Available,668680
2024-07-21T16:59:33Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1275196
2024-05-27T01:23:57Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,419151
2024-07-15T22:22:42Z,www.amazon.com,US,Kindle E-reader,15072C88D12543BE9BF38E06D831641A,3491746
2024-03-01T02:45:29Z,www.amazon.com,US,Kindle E-reader,Not Available,3625366
2024-02-05T04:53:09Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,730006
2024-07-16T03:44:31Z,www.amazon.com,US,Kindle E-reader,15072C88D12543BE9BF38E06D831641A,2034023
2024-02-01T22:45:45Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,2119940
2023-09-28T21:45:40Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,1346550
2023-10-01T02:57:27Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,845855
2023-08-12T04:07:56Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,1574650
2023-09-27T03:49:53Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,4466650
2024-02-17T22:48:38Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1343146
2023-12-29T05:23:01Z,www.amazon.com,US,Kindle E-reader,B003XT60E0,1986982
2023-08-11T04:24:16Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,1807023
2023-10-24T04:02:56Z,www.amazon.com,US,Kindle E-reader,B0BP6S1S57,2555274
2023-11-21T04:37:07Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,3785083
2023-08-31T04:07:29Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,3396664
2024-07-09T22:38:01Z,www.amazon.com,US,Kindle E-reader,Not Available,606950
2024-03-23T04:59:52Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,463416
2024-05-25T16:03:23Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,2138828
2024-04-23T03:58:12Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,2715478
2024-05-21T05:03:01Z,www.amazon.com,US,Kindle E-reader,B081914PR7,2014182
2024-01-02T04:21:20Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,2170168
2023-09-04T03:48:06Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,3023888
2024-04-07T17:42:36Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,2218055
2024-03-09T02:13:24Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,8460125
2024-06-09T00:00:28Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,1952494
2024-02-13T22:08:27Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1767862
2024-03-18T04:31:20Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,2694812
2024-05-10T21:15:58Z,www.amazon.com,US,Kindle E-reader,Not Available,606906
2023-12-21T18:59:55Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,1631903
2023-11-14T02:42:26Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,1462611
2023-11-12T22:21:45Z,www.amazon.com,US,Kindle E-reader,B0BR511292,2659476
2024-05-13T03:29:05Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,1865017
2023-11-08T04:45:19Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,1806820
2023-10-03T02:09:31Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,1060542
2024-07-25T01:17:43Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,14666
2024-05-08T03:37:59Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,2348484
2024-04-11T22:26:23Z,www.amazon.com,US,Kindle E-reader,Not Available,610712
